season,date,tournament,level,classification,classification_evidence,round,surface,home_player,away_player,home_player_id,away_player_id,winner_code,home_set_score,away_set_score,source,match_key
2025,2025-10-05,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Monnet C.,Kucmova A.,203674,989743,1.0,2.0,1.0,TennisData.app,1814d5d08752f6ce78c6cc37
2025,2025-10-05,Mallorca Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Norin F.,Spiteri D.,961454,235216,2.0,0.0,2.0,TennisData.app,1f9b7d0094492f73f50f57bb
2025,2025-10-05,Rende Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Final,clay,Radivojevic L.,Bejlek S.,272547,429517,2.0,1.0,2.0,TennisData.app,37c262622638236265086c8e
2025,2025-10-05,Samsun Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Final,hard,Bartunkova N.,Juvan K.,515592,506008,2.0,0.0,2.0,TennisData.app,328a5ffc1af9d387eb1e11ef
2025,2025-10-05,Suzhou Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Final,hard,Volynets K.,Golubic V.,421894,988932,2.0,1.0,2.0,TennisData.app,c7b19df80d6abb611b8c9621
2025,2025-10-06,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Diaz Adrover C.,Kucmova A.,446307,989743,2.0,1.0,2.0,TennisData.app,ee899f84435c08c4e380cd11
2025,2025-10-06,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Lazaro Garcia A.,Zidansek T.,655613,688936,1.0,2.0,0.0,TennisData.app,49c1a390ee6a26a761493523
2025,2025-10-06,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Maristany G.,Burillo Escorihuela I.,216320,313970,1.0,2.0,0.0,TennisData.app,f7660fc70a56442efb4c2471
2025,2025-10-06,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Monnet C.,Barthel M.,203674,531454,1.0,2.0,0.0,TennisData.app,938fe9c1dab0362252337c58
2025,2025-10-06,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Noha Akugue N.,Udvardy P.,302517,416641,1.0,2.0,0.0,TennisData.app,1573a4eaabe65f60c6541546
2025,2025-10-06,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Semenistaja D.,Kotliar Y.,762933,763849,1.0,2.0,0.0,TennisData.app,6a38e744e1a7165c493e77f0
2025,2025-10-06,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Sierra S.,Spiteri D.,519047,235216,1.0,2.0,0.0,TennisData.app,1f6758eb34b9540af24895bd
2025,2025-10-06,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Stusek J.,Selekhmeteva O.,609972,825397,2.0,0.0,2.0,TennisData.app,330361f5acacbe6e45be6201
2025,2025-10-06,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Thamm M.,Sherif M.,979915,729721,2.0,0.0,2.0,TennisData.app,097769b5f6a4db30b4b8b07c
2025,2025-10-06,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Werner C.,Kostovic T.,394004,848660,2.0,0.0,2.0,TennisData.app,04abd8c62bfb3c21fbd17fff
2025,2025-10-07,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Gorgodze E.,Papamichail D.,896973,255338,1.0,2.0,1.0,TennisData.app,0a995c23ebd1313f8188036f
2025,2025-10-07,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Hodzic M.,Bejlek S.,357159,429517,2.0,1.0,2.0,TennisData.app,c8ba03d1a74309a36ce5d92e
2025,2025-10-07,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Radivojevic L.,Bulgaru M.,272547,104163,1.0,2.0,0.0,TennisData.app,eb71c39c7eaf1f7f5a8f8c19
2025,2025-10-07,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Rus A.,Oliynykova O.,342785,571895,2.0,0.0,2.0,TennisData.app,c693bb85c3daf8e5345465de
2025,2025-10-07,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Carle M. L.,Brancaccio N.,957435,111614,1.0,2.0,1.0,TennisData.app,18d9b856e67c60eaf7fc9847
2025,2025-10-07,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Monnet C.,Noha Akugue N.,203674,302517,2.0,1.0,2.0,TennisData.app,17f85be0160afb71e618a1f1
2025,2025-10-08,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Gorgodze E.,Selekhmeteva O.,896973,825397,1.0,2.0,1.0,TennisData.app,406a2caad4ad74f4d2b415a4
2025,2025-10-08,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Kostovic T.,Sherif M.,848660,729721,1.0,2.0,0.0,TennisData.app,45f63e173b5131162745a2d5
2025,2025-10-08,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Semenistaja D.,Lazaro Garcia A.,762933,655613,2.0,1.0,2.0,TennisData.app,ceedf4c1c3804776aa03bf52
2025,2025-10-08,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Sierra S.,Maristany G.,519047,216320,1.0,2.0,0.0,TennisData.app,7c9d0bb9ce98eb394a761c2d
2025,2025-10-09,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Kucmova A.,Bejlek S.,989743,429517,2.0,0.0,2.0,TennisData.app,03774ebf25b8428c00f723a1
2025,2025-10-09,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/8-finals,clay,Oliynykova O.,Radivojevic L.,571895,272547,2.0,0.0,2.0,TennisData.app,c0a315fb8992f043b740db27
2025,2025-10-10,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Carle M. L.,Kostovic T.,957435,848660,2.0,0.0,2.0,TennisData.app,c659d3fc69be38f6dd0a0f42
2025,2025-10-10,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Lazaro Garcia A.,Bejlek S.,655613,429517,1.0,,,TennisData.app,bf8d03717959d19c11ac5ced
2025,2025-10-10,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Radivojevic L.,Noha Akugue N.,272547,302517,1.0,2.0,0.0,TennisData.app,0402b6499e0c4ba333fa368b
2025,2025-10-10,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Quarter-finals,clay,Sierra S.,Gorgodze E.,519047,896973,1.0,2.0,1.0,TennisData.app,69ae4eb1c5ecdcae4ee1d2fa
2025,2025-10-11,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Radivojevic L.,Kostovic T.,272547,848660,1.0,2.0,0.0,TennisData.app,547fc1c230d98cb3edd7f8c5
2025,2025-10-11,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Semi-finals,clay,Sierra S.,Lazaro Garcia A.,519047,655613,1.0,2.0,0.0,TennisData.app,c20530b4fdeb016f7b6978ae
2025,2025-10-11,Tampico Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Gomez Pezuela Cano M.,Arconada U. M.,501248,232439,2.0,0.0,2.0,TennisData.app,8d110127cd955389a4e3288d
2025,2025-10-11,Tampico Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Gonzalez Dominguez A.,Scott K.,152508,540114,2.0,0.0,2.0,TennisData.app,27b8ca34e5e63142a2bc1fc2
2025,2025-10-11,Tampico Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Hu V.,Novak K.,557168,922694,2.0,0.0,2.0,TennisData.app,f242e57957be0ef77b87078c
2025,2025-10-11,Tampico Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Leon S.,Plekhanova D.,228291,255028,2.0,0.0,2.0,TennisData.app,4278e0ea43528eab4719172f
2025,2025-10-11,Tampico Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Martinez D.,Vickery S.,692744,555385,2.0,0.0,2.0,TennisData.app,d63bf2142ba42c9ebf2e1aae
2025,2025-10-12,Mallorca Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Final,clay,Sierra S.,Radivojevic L.,519047,272547,1.0,2.0,0.0,TennisData.app,21e5433e88c7c9397a448ac5
2025,2025-10-12,Rio de Janeiro Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Capurro Taborda M.,Da Cruz Mendonca S.,458195,324365,1.0,2.0,0.0,TennisData.app,0b674506706ba57414266d42
2025,2025-10-12,Rio de Janeiro Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Konishi J.,Pereira R.,290678,255985,1.0,2.0,0.0,TennisData.app,531d961c3f6a27a4c79120ad
2025,2025-10-12,Rio de Janeiro Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Pedretti T.,Garcia Vidal L.,612587,613722,1.0,2.0,0.0,TennisData.app,31c3ec896bd3b42538923d06
2025,2025-10-12,Rio de Janeiro Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,clay,Urrutia M. F.,Perez Garcia M. P.,541042,235561,2.0,0.0,0.0,TennisData.app,d2d523bb6effaf508db83ae8
2025,2025-10-12,Tampico Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Falkowska W.,Scott K.,803593,540114,2.0,0.0,2.0,TennisData.app,4f3d59ea9353b3d3930f3aab
2025,2025-10-12,Tampico Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Giavara H.,Arconada U. M.,950882,232439,1.0,2.0,0.0,TennisData.app,7a5a5657b0867f70dc16de31
2025,2025-10-12,Tampico Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Kazionova E.,Plekhanova D.,876717,255028,2.0,0.0,2.0,TennisData.app,109c61b84e0901811bf8e4a4
2025,2025-10-12,Tampico Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Novak K.,Vickery S.,922694,555385,1.0,2.0,0.0,TennisData.app,5d0df31c50f866bace561185
2025,2025-10-13,Jinan Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Iatcenko P.,Pridankina E.,787404,164893,1.0,2.0,1.0,TennisData.app,e9a6feb8846a6e387e8a6aef
2025,2025-10-13,Jinan Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Jimenez Kasintseva V.,Ma Y.,199960,739765,2.0,1.0,2.0,TennisData.app,e61e40c653b372cee9a8d052
2025,2025-10-13,Jinan Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Kaji H.,Ren Y.,792466,756182,1.0,2.0,1.0,TennisData.app,afb3ccac964abaf84d2d60c8
2025,2025-10-13,Jinan Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Osuigwe W.,Paquet C.,791769,944663,1.0,2.0,0.0,TennisData.app,f46913512467b61ef584c400
2025,2025-10-13,Jinan Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,hard,Shi H.,Sun L.,363157,460138,2.0,1.0,2.0,TennisData.app,ed5b4d61cf20bb45bf69970d
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Bhatia R.,Imamura S.,620466,691979,2.0,0.0,2.0,TennisData.app,42708f0c2ea02b3f7cb3b04a
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Falei A.,Raina A.,768391,405606,1.0,2.0,0.0,TennisData.app,019484589bfdc10e19eaf62b
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Falei A.,Reyngold E.,768391,931289,2.0,1.0,2.0,TennisData.app,352487af790711b210fc86d7
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Koshiishi A.,Nugroho P. M.,889910,682624,2.0,1.0,2.0,TennisData.app,400df9ba540580f8fc18e822
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Ku Y.,Zavatska K.,485567,350354,2.0,1.0,2.0,TennisData.app,d9f76f35006d5b0f22eaaaec
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Ovcharenko E.,Lu J.,928234,710097,1.0,2.0,1.0,TennisData.app,b5311922661c19104f90f0ec
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Tian F.,Imamura S.,970580,691979,1.0,2.0,0.0,TennisData.app,c1e487b2183c211fee730ba4
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Yao X.,Zhang R.,824735,687632,2.0,0.0,2.0,TennisData.app,960ff0c52da0230d6eac008c
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Zavatska K.,Ovcharenko E.,350354,928234,1.0,2.0,1.0,TennisData.app,54a0a95067cfab30d796253a
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Zhang R.,Nugroho P. M.,687632,682624,2.0,0.0,2.0,TennisData.app,50a7b1300a83af42a69a8d38
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Zheng W.,Tian F.,354962,970580,2.0,0.0,2.0,TennisData.app,e01a1282654ea6c4f74aca6a
2025,2025-10-13,Jinan Chall. Women - Qualification,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,Qualifier,hard,Zhu C.,Reyngold E.,101488,931289,2.0,0.0,2.0,TennisData.app,3fb03d3f0ba272917ecd85dc
2025,2025-10-13,Rio de Janeiro Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Burillo Escorihuela I.,Da Cruz Mendonca S.,313970,324365,1.0,2.0,0.0,TennisData.app,a5c10b44b09da8a14bdc0043
2025,2025-10-13,Rio de Janeiro Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Candiotto A.,Nahimana S.,209866,413935,2.0,1.0,2.0,TennisData.app,aa4a841a020edb465eb3845d
2025,2025-10-13,Rio de Janeiro Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Ce G.,Ortenzi J.,165337,543051,1.0,2.0,1.0,TennisData.app,351023e1ec23fefa71a19c66
2025,2025-10-13,Rio de Janeiro Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Fullana L.,Tona M.,186150,748140,2.0,0.0,2.0,TennisData.app,79e42a705f623761335a39fd
2025,2025-10-13,Rio de Janeiro Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Riera J.,Rame A.,885767,227025,2.0,0.0,2.0,TennisData.app,382c6a0c156985436bf64725
2025,2025-10-13,Rio de Janeiro Chall. Women,WTA Chall,WTA_125_CHALLENGER,source gate pre-normalization: tour_type_human=WTA Chall AND tour_type=4; normalized tt=4; bundle hashes verified,1/16-finals,clay,Romero Gormaz L.,Zolotareva A.,275150,540263,2.0,1.0,2.0,TennisData.app,8c2a96e4546a9d2a1e3fe9a3
