date,tournament,surface,round,winner_name,loser_name,score,best_of,sackmann_source_ref,sackmann_tourney_id,sackmann_match_num,sackmann_tourney_level,provider
2012-01-16,Australian Open,Hard,R128,Mikhail Kukushkin,Guillermo Garcia-Lopez,6-4 6-3 6-0,5,2012-580-22,2012-580,22,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Thomaz Bellucci,Dudi Sela,7-6(5) 6-4 6-3,5,2012-580-23,2012-580,23,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Gael Monfils,Marinko Matosevic,7-6(5) 6-3 6-3,5,2012-580-24,2012-580,24,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Gilles Simon,Danai Udomchoke,6-1 3-6 6-7(5) 6-3 6-2,5,2012-580-25,2012-580,25,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Julien Benneteau,Karol Beck,6-4 6-2 7-5,5,2012-580-26,2012-580,26,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Matthew Ebden,Joao Souza,6-3 7-6(1) 6-2,5,2012-580-27,2012-580,27,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Kei Nishikori,Stephane Robert,6-1 7-6(7) 6-0,5,2012-580-28,2012-580,28,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Marcel Granollers,Jesse Levine,6-0 7-6(4) 5-7 5-7 6-3,5,2012-580-29,2012-580,29,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Tatsuma Ito,Potito Starace,6-3 4-6 6-3 6-4,5,2012-580-3,2012-580,3,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Fred Gil,Ivan Dodig,2-6 6-1 6-1 4-1 RET,5,2012-580-30,2012-580,30,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Ricardo Mello,Roberto Bautista Agut,6-4 6-4 7-5,5,2012-580-31,2012-580,31,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Jo-Wilfried Tsonga,Denis Istomin,6-4 3-6 6-2 7-5,5,2012-580-32,2012-580,32,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Mardy Fish,Gilles Muller,6-4 6-4 6-2,5,2012-580-33,2012-580,33,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Alejandro Falla,Fabio Fognini,6-3 6-2 3-6 6-1,5,2012-580-34,2012-580,34,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Pere Riba,Albert Montanes,7-6(2) 2-6 6-4 7-6(5),5,2012-580-35,2012-580,35,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Philipp Kohlschreiber,Juan Monaco,7-5 4-6 6-3 6-7(4) 6-0,5,2012-580-36,2012-580,36,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Yen-Hsun Lu,Rik De Voest,6-4 3-6 6-1 3-6 6-3,5,2012-580-37,2012-580,37,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Florent Serra,Steve Darcis,6-7(3) 3-6 5-4 RET,5,2012-580-38,2012-580,38,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Blaz Kavcic,James Ward,6-4 6-3 6-4,5,2012-580-39,2012-580,39,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Nicolas Mahut,Radek Stepanek,7-5 7-5 6-3,5,2012-580-4,2012-580,4,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Juan Martin del Potro,Adrian Mannarino,2-6 6-1 7-5 6-4,5,2012-580-40,2012-580,40,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Alexandr Dolgopolov,Greg Jones,1-6 4-6 6-1 6-1 6-2,5,2012-580-41,2012-580,41,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Tobias Kamke,Victor Hanescu,6-2 6-1 6-2,5,2012-580-42,2012-580,42,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Sam Querrey,Kenny De Schepper,6-3 6-2 6-2,5,2012-580-43,2012-580,43,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Bernard Tomic,Fernando Verdasco,4-6 6-7(3) 6-4 6-2 7-5,5,2012-580-44,2012-580,44,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Ivo Karlovic,Jurgen Melzer,7-6(3) 7-5 6-3,5,2012-580-45,2012-580,45,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Carlos Berlocq,Jesse Huta Galung,2-6 6-3 7-6(3) 6-3,5,2012-580-46,2012-580,46,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Andreas Beck,Eric Prodon,6-4 6-2 4-6 7-5,5,2012-580-47,2012-580,47,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Roger Federer,Alexander Kudryavtsev,7-5 6-2 6-2,5,2012-580-48,2012-580,48,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Tomas Berdych,Albert Ramos-Vinolas,7-5 4-6 6-2 6-3,5,2012-580-49,2012-580,49,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Milos Raonic,Filippo Volandri,6-4 6-0 6-2,5,2012-580-5,2012-580,5,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Olivier Rochus,Bjorn Phau,6-1 6-4 6-0,5,2012-580-50,2012-580,50,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Sergiy Stakhovsky,Illya Marchenko,6-3 6-7(9) 4-6 6-3 7-5,5,2012-580-51,2012-580,51,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Kevin Anderson,Frederik Nielsen,6-1 6-2 6-4,5,2012-580-52,2012-580,52,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Stan Wawrinka,Benoit Paire,6-1 6-1 7-5,5,2012-580-53,2012-580,53,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Marcos Baghdatis,Benjamin Becker,6-1 7-6(5) 6-2,5,2012-580-54,2012-580,54,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Grigor Dimitrov,Jeremy Chardy,4-6 6-3 3-6 6-4 6-4,5,2012-580-55,2012-580,55,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Nicolas Almagro,Lukasz Kubot,1-6 7-5 6-3 7-5,5,2012-580-56,2012-580,56,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,John Isner,Benjamin Mitchell,6-4 6-4 7-6(1),5,2012-580-57,2012-580,57,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,David Nalbandian,Jarkko Nieminen,6-4 4-2 RET,5,2012-580-58,2012-580,58,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Flavio Cipolla,Nikolay Davydenko,6-4 4-6 3-6 6-2 6-1,5,2012-580-59,2012-580,59,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Philipp Petzschner,Lukas Rosol,6-0 6-0 6-2,5,2012-580-6,2012-580,6,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Feliciano Lopez,Leonardo Mayer,7-6(5) 6-3 7-6(2),5,2012-580-60,2012-580,60,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Lukas Lacko,Ivan Ljubicic,3-6 4-6 6-3 6-4 6-4,5,2012-580-61,2012-580,61,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Donald Young,Peter Gojowczyk,6-1 6-2 4-6 1-6 6-2,5,2012-580-62,2012-580,62,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Tommy Haas,Denis Kudla,7-6(5) 3-6 6-0 7-5,5,2012-580-63,2012-580,63,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Rafael Nadal,Alex Kuznetsov,6-4 6-1 6-1,5,2012-580-64,2012-580,64,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Novak Djokovic,Santiago Giraldo,6-3 6-2 6-1,5,2012-580-65,2012-580,65,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Nicolas Mahut,Tatsuma Ito,1-6 7-6(6) 6-2 6-2,5,2012-580-66,2012-580,66,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Milos Raonic,Philipp Petzschner,6-4 5-7 6-2 7-5,5,2012-580-67,2012-580,67,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Lleyton Hewitt,Andy Roddick,3-6 6-3 6-4 RET,5,2012-580-68,2012-580,68,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Janko Tipsarevic,James Duckworth,3-6 6-2 7-6(5) 6-4,5,2012-580-69,2012-580,69,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Lleyton Hewitt,Cedrik-Marcel Stebe,7-5 6-4 3-6 7-5,5,2012-580-7,2012-580,7,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Richard Gasquet,Andrey Golubev,6-4 6-2 3-0 RET,5,2012-580-70,2012-580,70,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Juan Ignacio Chela,Pablo Andujar,6-4 6-4 6-3,5,2012-580-71,2012-580,71,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,David Ferrer,Ryan Sweeting,6-7(4) 6-2 3-6 6-2 6-3,5,2012-580-72,2012-580,72,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Andy Murray,Edouard Roger-Vasselin,6-1 6-4 6-4,5,2012-580-73,2012-580,73,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Michael Llodra,Alex Bogomolov Jr.,6-1 6-3 4-6 5-7 6-4,5,2012-580-74,2012-580,74,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Mikhail Kukushkin,Viktor Troicki,5-7 6-4 6-2 4-6 6-3,5,2012-580-75,2012-580,75,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Gael Monfils,Thomaz Bellucci,2-6 6-0 6-4 6-2,5,2012-580-76,2012-580,76,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Julien Benneteau,Gilles Simon,7-5 7-6(8) 1-6 3-6 6-2,5,2012-580-77,2012-580,77,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Kei Nishikori,Matthew Ebden,3-6 1-6 6-4 6-1 6-1,5,2012-580-78,2012-580,78,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Fred Gil,Marcel Granollers,6-3 4-6 6-4 6-3,5,2012-580-79,2012-580,79,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Andy Roddick,Robin Haase,6-3 6-4 6-1,5,2012-580-8,2012-580,8,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Jo-Wilfried Tsonga,Ricardo Mello,7-5 6-4 6-4,5,2012-580-80,2012-580,80,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Alejandro Falla,Mardy Fish,7-6(4) 6-3 7-6(6),5,2012-580-81,2012-580,81,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Philipp Kohlschreiber,Pere Riba,6-0 4-0 RET,5,2012-580-82,2012-580,82,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Yen-Hsun Lu,Florent Serra,7-5 6-2 6-2,5,2012-580-83,2012-580,83,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Juan Martin del Potro,Blaz Kavcic,6-4 7-5 6-3,5,2012-580-84,2012-580,84,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Alexandr Dolgopolov,Tobias Kamke,4-6 6-1 6-1 3-6 8-6,5,2012-580-85,2012-580,85,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Bernard Tomic,Sam Querrey,3-6 6-3 7-6(3) 6-3,5,2012-580-86,2012-580,86,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Ivo Karlovic,Carlos Berlocq,7-6(4) 3-6 6-3 6-4,5,2012-580-87,2012-580,87,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Roger Federer,Andreas Beck,W/O,5,2012-580-88,2012-580,88,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Tomas Berdych,Olivier Rochus,6-1 6-0 7-6(4),5,2012-580-89,2012-580,89,G,sackmann-local
2012-01-16,Australian Open,Hard,R128,Janko Tipsarevic,Dmitry Tursunov,5-7 7-6(12) 6-3 6-4,5,2012-580-9,2012-580,9,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Kevin Anderson,Sergiy Stakhovsky,3-6 6-1 7-6(3) 6-3,5,2012-580-90,2012-580,90,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Stan Wawrinka,Marcos Baghdatis,7-6(3) 6-4 5-7 6-1,5,2012-580-91,2012-580,91,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Nicolas Almagro,Grigor Dimitrov,4-6 6-3 6-7(4) 6-4 6-0,5,2012-580-92,2012-580,92,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,John Isner,David Nalbandian,4-6 6-3 2-6 7-6(5) 10-8,5,2012-580-93,2012-580,93,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Feliciano Lopez,Flavio Cipolla,7-5 7-6(4) 6-2,5,2012-580-94,2012-580,94,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Lukas Lacko,Donald Young,6-3 6-1 3-6 6-3,5,2012-580-95,2012-580,95,G,sackmann-local
2012-01-16,Australian Open,Hard,R64,Rafael Nadal,Tommy Haas,6-4 6-3 6-4,5,2012-580-96,2012-580,96,G,sackmann-local
2012-01-16,Australian Open,Hard,R32,Novak Djokovic,Nicolas Mahut,6-0 6-1 6-1,5,2012-580-97,2012-580,97,G,sackmann-local
2012-01-16,Australian Open,Hard,R32,Lleyton Hewitt,Milos Raonic,4-6 6-3 7-6(5) 6-3,5,2012-580-98,2012-580,98,G,sackmann-local
2012-01-16,Australian Open,Hard,R32,Richard Gasquet,Janko Tipsarevic,6-3 6-3 6-1,5,2012-580-99,2012-580,99,G,sackmann-local
2012-01-30,Zagreb,Hard,R32,Ivan Ljubicic,Karol Beck,7-6(5) 3-6 6-3,3,2012-2276-1,2012-2276,1,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Lukasz Kubot,Matteo Viola,6-2 6-1,3,2012-2276-10,2012-2276,10,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Guillermo Garcia-Lopez,Daniel Evans,6-4 1-6 6-1,3,2012-2276-11,2012-2276,11,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Ivan Dodig,Marsel Ilhan,7-6(5) 7-5,3,2012-2276-12,2012-2276,12,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Robin Haase,Kristijan Mesaros,6-2 6-3,3,2012-2276-13,2012-2276,13,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Matthias Bachinger,Izak Van der Merwe,6-3 6-3,3,2012-2276-14,2012-2276,14,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Lukas Lacko,Potito Starace,7-6(2) 6-7(4) 6-3,3,2012-2276-15,2012-2276,15,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Alex Bogomolov Jr.,Dino Marcan,6-3 6-1,3,2012-2276-16,2012-2276,16,250,sackmann-local
2012-01-30,Zagreb,Hard,R16,Michael Berrer,Ivan Ljubicic,6-4 6-4,3,2012-2276-17,2012-2276,17,250,sackmann-local
2012-01-30,Zagreb,Hard,R16,Jurgen Melzer,Andreas Seppi,6-2 6-3,3,2012-2276-18,2012-2276,18,250,sackmann-local
2012-01-30,Zagreb,Hard,R16,Mikhail Youzhny,Grega Zemlja,6-1 6-3,3,2012-2276-19,2012-2276,19,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Michael Berrer,Marco Chiudinelli,7-6(3) 6-1,3,2012-2276-2,2012-2276,2,250,sackmann-local
2012-01-30,Zagreb,Hard,R16,Ivo Karlovic,Dudi Sela,6-3 6-2,3,2012-2276-20,2012-2276,20,250,sackmann-local
2012-01-30,Zagreb,Hard,R16,Marcos Baghdatis,Lukasz Kubot,6-4 6-2,3,2012-2276-21,2012-2276,21,250,sackmann-local
2012-01-30,Zagreb,Hard,R16,Ivan Dodig,Guillermo Garcia-Lopez,4-6 6-4 6-4,3,2012-2276-22,2012-2276,22,250,sackmann-local
2012-01-30,Zagreb,Hard,R16,Robin Haase,Matthias Bachinger,7-6(4) 3-6 6-3,3,2012-2276-23,2012-2276,23,250,sackmann-local
2012-01-30,Zagreb,Hard,R16,Lukas Lacko,Alex Bogomolov Jr.,6-0 6-7(1) 6-1,3,2012-2276-24,2012-2276,24,250,sackmann-local
2012-01-30,Zagreb,Hard,QF,Michael Berrer,Jurgen Melzer,5-7 6-4 6-4,3,2012-2276-25,2012-2276,25,250,sackmann-local
2012-01-30,Zagreb,Hard,QF,Mikhail Youzhny,Ivo Karlovic,7-6(10) 3-6 7-6(6),3,2012-2276-26,2012-2276,26,250,sackmann-local
2012-01-30,Zagreb,Hard,QF,Marcos Baghdatis,Ivan Dodig,6-4 7-5,3,2012-2276-27,2012-2276,27,250,sackmann-local
2012-01-30,Zagreb,Hard,QF,Lukas Lacko,Robin Haase,6-4 6-4,3,2012-2276-28,2012-2276,28,250,sackmann-local
2012-01-30,Zagreb,Hard,SF,Mikhail Youzhny,Michael Berrer,6-3 6-4,3,2012-2276-29,2012-2276,29,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Jurgen Melzer,Philipp Petzschner,6-1 6-3,3,2012-2276-3,2012-2276,3,250,sackmann-local
2012-01-30,Zagreb,Hard,SF,Lukas Lacko,Marcos Baghdatis,7-5 7-6(3),3,2012-2276-30,2012-2276,30,250,sackmann-local
2012-01-30,Zagreb,Hard,F,Mikhail Youzhny,Lukas Lacko,6-2 6-3,3,2012-2276-31,2012-2276,31,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Andreas Seppi,Daniel Brands,6-4 7-6(1),3,2012-2276-4,2012-2276,4,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Mikhail Youzhny,Sergiy Stakhovsky,6-4 7-6(4),3,2012-2276-5,2012-2276,5,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Grega Zemlja,Antonio Veic,7-6(5) 7-6(6),3,2012-2276-6,2012-2276,6,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Dudi Sela,Andreas Beck,3-6 6-3 6-2,3,2012-2276-7,2012-2276,7,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Ivo Karlovic,Blaz Kavcic,7-6(2) 6-3,3,2012-2276-8,2012-2276,8,250,sackmann-local
2012-01-30,Zagreb,Hard,R32,Marcos Baghdatis,Lukas Rosol,4-6 6-3 6-3,3,2012-2276-9,2012-2276,9,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Florent Serra,Tobias Kamke,6-3 6-3,3,2012-375-1,2012-375,1,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Feliciano Lopez,Igor Kunitsyn,6-4 7-6(7),3,2012-375-10,2012-375,10,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Guillaume Rufin,Vasek Pospisil,6-4 7-6(6),3,2012-375-11,2012-375,11,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Flavio Cipolla,Marc Gicquel,1-6 6-4 7-5,3,2012-375-12,2012-375,12,250,sackmann-local
2012-01-30,Montpellier,Hard,R16,Tomas Berdych,Florent Serra,6-0 6-2,3,2012-375-13,2012-375,13,250,sackmann-local
2012-01-30,Montpellier,Hard,R16,Nicolas Mahut,Florian Mayer,7-6(3) 6-3,3,2012-375-14,2012-375,14,250,sackmann-local
2012-01-30,Montpellier,Hard,R16,Richard Gasquet,Nikolay Davydenko,6-3 6-4,3,2012-375-15,2012-375,15,250,sackmann-local
2012-01-30,Montpellier,Hard,R16,Philipp Kohlschreiber,Edouard Roger-Vasselin,6-4 7-5,3,2012-375-16,2012-375,16,250,sackmann-local
2012-01-30,Montpellier,Hard,R16,Jarkko Nieminen,Paul-Henri Mathieu,7-6(4) 6-1,3,2012-375-17,2012-375,17,250,sackmann-local
2012-01-30,Montpellier,Hard,R16,Gael Monfils,Michael Russell,6-3 6-3,3,2012-375-18,2012-375,18,250,sackmann-local
2012-01-30,Montpellier,Hard,R16,Guillaume Rufin,Feliciano Lopez,7-6(5) 6-3,3,2012-375-19,2012-375,19,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Nicolas Mahut,Albert Ramos-Vinolas,6-3 6-2,3,2012-375-2,2012-375,2,250,sackmann-local
2012-01-30,Montpellier,Hard,R16,Gilles Simon,Flavio Cipolla,6-3 6-2,3,2012-375-20,2012-375,20,250,sackmann-local
2012-01-30,Montpellier,Hard,QF,Tomas Berdych,Nicolas Mahut,6-3 6-4,3,2012-375-21,2012-375,21,250,sackmann-local
2012-01-30,Montpellier,Hard,QF,Philipp Kohlschreiber,Richard Gasquet,6-2 3-6 6-3,3,2012-375-22,2012-375,22,250,sackmann-local
2012-01-30,Montpellier,Hard,QF,Gael Monfils,Jarkko Nieminen,6-3 6-3,3,2012-375-23,2012-375,23,250,sackmann-local
2012-01-30,Montpellier,Hard,QF,Gilles Simon,Guillaume Rufin,7-6(5) 6-7(2) 6-2,3,2012-375-24,2012-375,24,250,sackmann-local
2012-01-30,Montpellier,Hard,SF,Tomas Berdych,Philipp Kohlschreiber,6-3 6-4,3,2012-375-25,2012-375,25,250,sackmann-local
2012-01-30,Montpellier,Hard,SF,Gael Monfils,Gilles Simon,4-6 7-6(4) 6-4,3,2012-375-26,2012-375,26,250,sackmann-local
2012-01-30,Montpellier,Hard,F,Tomas Berdych,Gael Monfils,6-2 4-6 6-3,3,2012-375-27,2012-375,27,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Florian Mayer,Gilles Muller,7-6(3) 6-3,3,2012-375-3,2012-375,3,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Nikolay Davydenko,Stephane Robert,6-2 6-1,3,2012-375-4,2012-375,4,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Edouard Roger-Vasselin,Roberto Bautista Agut,7-5 6-2,3,2012-375-5,2012-375,5,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Philipp Kohlschreiber,Olivier Rochus,6-1 6-4,3,2012-375-6,2012-375,6,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Jarkko Nieminen,Maxime Teixeira,6-3 3-6 6-4,3,2012-375-7,2012-375,7,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Paul-Henri Mathieu,Cedrik-Marcel Stebe,6-4 6-4,3,2012-375-8,2012-375,8,250,sackmann-local
2012-01-30,Montpellier,Hard,R32,Michael Russell,Adrian Mannarino,6-3 7-5,3,2012-375-9,2012-375,9,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Igor Andreev,Paul Capdeville,3-6 6-3 6-4,3,2012-8996-1,2012-8996,1,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Joao Souza,Filippo Volandri,1-6 7-5 7-6(5),3,2012-8996-10,2012-8996,10,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Fernando Gonzalez,Pere Riba,6-4 6-4,3,2012-8996-11,2012-8996,11,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Horacio Zeballos,Adrian Ungur,6-0 7-5,3,2012-8996-12,2012-8996,12,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R16,Juan Monaco,Igor Andreev,6-2 6-1,3,2012-8996-13,2012-8996,13,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R16,Albert Montanes,Rogerio Dutra Silva,7-5 6-2,3,2012-8996-14,2012-8996,14,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R16,Fred Gil,Pablo Andujar,6-2 6-1,3,2012-8996-15,2012-8996,15,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R16,Jeremy Chardy,Leonardo Mayer,7-5 6-2,3,2012-8996-16,2012-8996,16,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R16,Carlos Berlocq,Diego Junqueira,6-1 6-0,3,2012-8996-17,2012-8996,17,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R16,Federico Delbonis,Thomaz Bellucci,6-2 7-5,3,2012-8996-18,2012-8996,18,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R16,Joao Souza,Fernando Gonzalez,6-3 7-6(6),3,2012-8996-19,2012-8996,19,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Rogerio Dutra Silva,Maximo Gonzalez,0-6 7-6(3) 6-3,3,2012-8996-2,2012-8996,2,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R16,Juan Ignacio Chela,Horacio Zeballos,6-4 7-6(2),3,2012-8996-20,2012-8996,20,250,sackmann-local
2012-01-30,Vina del Mar,Clay,QF,Juan Monaco,Albert Montanes,3-6 6-1 6-1,3,2012-8996-21,2012-8996,21,250,sackmann-local
2012-01-30,Vina del Mar,Clay,QF,Jeremy Chardy,Fred Gil,6-2 7-6(5),3,2012-8996-22,2012-8996,22,250,sackmann-local
2012-01-30,Vina del Mar,Clay,QF,Carlos Berlocq,Federico Delbonis,6-3 6-4,3,2012-8996-23,2012-8996,23,250,sackmann-local
2012-01-30,Vina del Mar,Clay,QF,Juan Ignacio Chela,Joao Souza,5-7 7-6(6) 6-1,3,2012-8996-24,2012-8996,24,250,sackmann-local
2012-01-30,Vina del Mar,Clay,SF,Juan Monaco,Jeremy Chardy,6-1 6-4,3,2012-8996-25,2012-8996,25,250,sackmann-local
2012-01-30,Vina del Mar,Clay,SF,Carlos Berlocq,Juan Ignacio Chela,6-3 4-6 6-0,3,2012-8996-26,2012-8996,26,250,sackmann-local
2012-01-30,Vina del Mar,Clay,F,Juan Monaco,Carlos Berlocq,6-3 6-7(1) 6-1,3,2012-8996-27,2012-8996,27,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Albert Montanes,Ruben Ramirez Hidalgo,6-2 6-4,3,2012-8996-3,2012-8996,3,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Fred Gil,Paolo Lorenzi,6-3 5-7 6-1,3,2012-8996-4,2012-8996,4,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Jeremy Chardy,Eric Prodon,6-4 6-3,3,2012-8996-5,2012-8996,5,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Leonardo Mayer,Santiago Giraldo,7-6(5) 6-1,3,2012-8996-6,2012-8996,6,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Carlos Berlocq,Daniel Gimeno-Traver,7-5 6-0,3,2012-8996-7,2012-8996,7,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Diego Junqueira,Ricardo Mello,6-4 6-2,3,2012-8996-8,2012-8996,8,250,sackmann-local
2012-01-30,Vina del Mar,Clay,R32,Federico Delbonis,Nicolas Massu,6-0 6-3,3,2012-8996-9,2012-8996,9,250,sackmann-local
2012-02-10,Davis Cup G2 R1: PHI vs POC,Hard,RR,Jeson Patrombon,Cyril Jacobe,6-3 6-2 7-6(4),5,2012-D001-1,2012-D001,1,D,sackmann-local
2012-02-10,Davis Cup G2 R1: PHI vs POC,Hard,RR,Treat Huey,Michael Leong,6-0 6-3 6-2,5,2012-D001-2,2012-D001,2,D,sackmann-local
2012-02-10,Davis Cup G2 R1: PHI vs POC,Hard,RR,Jeson Patrombon,Aymeric Mara,6-0 6-1,3,2012-D001-3,2012-D001,3,D,sackmann-local
2012-02-10,Davis Cup G2 R1: PHI vs POC,Hard,RR,Johnny Arcilla,Cyril Jacobe,6-2 6-1,3,2012-D001-4,2012-D001,4,D,sackmann-local
2012-02-10,Davis Cup G2 R1: HKG vs INA,Hard,RR,Christopher Rungkat,Nicholas Sayer,6-4 6-3 6-4,5,2012-D003-1,2012-D003,1,D,sackmann-local
2012-02-10,Davis Cup G2 R1: HKG vs INA,Hard,RR,Jonathan Chu,David Agung Susanto,6-3 6-0 6-4,5,2012-D003-2,2012-D003,2,D,sackmann-local
