match_key,season,date,tournament,location,tier,court,surface,round,best_of,winner,loser,winner_rank,loser_rank,winner_sets,loser_sets,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,comment,source,source_url
e51df5020c35f76368f23b3b,2007,2007-01-09,Medibank International,Sydney,Tier 2,Outdoor,Hard,2nd Round,3,Li N.,Dementieva E.,21,8,2,1,3,6,6,1,7,5,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
09662c08e7d470cbd5cd5220,2007,2007-01-09,Medibank International,Sydney,Tier 2,Outdoor,Hard,2nd Round,3,Mauresmo A.,Golovin T.,3,22,2,1,6,7,7,5,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
027141fc451b9b7b7c0c2ab8,2007,2007-01-09,Medibank International,Sydney,Tier 2,Outdoor,Hard,2nd Round,3,Peer S.,Schnyder P.,18,9,2,0,7,6,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
19342b8275ebc7358ff26d54,2007,2007-01-09,Medibank International,Sydney,Tier 2,Outdoor,Hard,2nd Round,3,Srebotnik K.,Kuznetsova S.,23,4,1,0,6,2,,,,,,,,,Retired,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
15b7b3bd9bbb23113a22f60b,2007,2007-01-09,Medibank International,Sydney,Tier 2,Outdoor,Hard,2nd Round,3,Vaidisova N.,Fedak Y.,11,82,2,0,6,3,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
cbe4debe4e6bca5479adb03a,2007,2007-01-09,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,1st Round,3,Poutchkova O.,Obziler T.,39,123,2,1,0,6,6,2,7,6,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
f0a88e39da4306882894feba,2007,2007-01-09,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,2nd Round,3,Bammer S.,Medina Garrigues A.,56,28,2,0,6,4,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
129feb80d2084ff17537ef0d,2007,2007-01-09,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,2nd Round,3,Bardina V.,Nakamura A.,70,64,2,0,6,4,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
872d3012fdfa14d6dae400c7,2007,2007-01-09,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,2nd Round,3,Castano C.,Santangelo M.,46,30,2,0,6,3,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
5f12652b3354429459da2f42,2007,2007-01-09,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,2nd Round,3,Chakvetadze A.,Poutchkova O.,13,39,2,0,7,6,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
74722688e7a166c9af5d54da,2007,2007-01-09,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,2nd Round,3,Mirza S.,Oprandi R.,66,52,2,1,6,7,6,3,6,0,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
ccf4de74dcbd4cc70f485cf7,2007,2007-01-09,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,2nd Round,3,Molik A.,Bondarenko A.,165,32,2,0,6,3,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
3dd9788881c0be9e17f63af4,2007,2007-01-09,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,2nd Round,3,Williams S.,Safarova L.,94,74,2,1,6,3,3,6,7,6,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
2122cbf48d38c69840be6191,2007,2007-01-09,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,2nd Round,3,Zheng J.,Bremond S.,34,38,2,0,6,1,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
a427269a2d6a8529f5509f93,2007,2007-01-10,Medibank International,Sydney,Tier 2,Outdoor,Hard,Quarterfinals,3,Clijsters K.,Peer S.,5,18,2,0,6,2,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
7868740315ed3dd73c027214,2007,2007-01-10,Medibank International,Sydney,Tier 2,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Mauresmo A.,12,3,2,0,7,5,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
342b7e6cc81e6a408da938e6,2007,2007-01-10,Medibank International,Sydney,Tier 2,Outdoor,Hard,Quarterfinals,3,Li N.,Srebotnik K.,21,23,2,0,7,5,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
617b29f3c66cf1239046b5ef,2007,2007-01-10,Medibank International,Sydney,Tier 2,Outdoor,Hard,Quarterfinals,3,Vaidisova N.,Ivanovic A.,11,14,2,0,6,4,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
d60df509b5c7e51677254cb5,2007,2007-01-10,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,Quarterfinals,3,Bammer S.,Williams S.,56,94,2,1,3,6,7,5,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
723a8f3bc04d2ae412b46d53,2007,2007-01-10,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,Quarterfinals,3,Bardina V.,Castano C.,70,46,2,1,3,6,6,2,7,5,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
db17218833c6eb51478a5b86,2007,2007-01-10,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,Quarterfinals,3,Chakvetadze A.,Zheng J.,13,34,2,1,4,6,6,1,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
f049430c39a294f714e92e5a,2007,2007-01-10,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,Quarterfinals,3,Mirza S.,Molik A.,66,165,2,0,6,4,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
019c7ac5d151c156de3c08ce,2007,2007-01-11,Medibank International,Sydney,Tier 2,Outdoor,Hard,Semifinals,3,Clijsters K.,Li N.,5,21,2,1,6,1,1,6,7,5,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
f0fb3c06529aca726b0442df,2007,2007-01-11,Medibank International,Sydney,Tier 2,Outdoor,Hard,Semifinals,3,Jankovic J.,Vaidisova N.,12,11,2,1,6,4,4,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
0daf08803fa63a120b96a0f8,2007,2007-01-11,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,Semifinals,3,Bardina V.,Bammer S.,70,56,2,0,6,3,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
5edd1ccea853b765d18b27dd,2007,2007-01-11,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,Semifinals,3,Chakvetadze A.,Mirza S.,13,66,2,0,6,4,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
7f6ab9a06103cb13ce00b555,2007,2007-01-12,Medibank International,Sydney,Tier 2,Outdoor,Hard,The Final,3,Clijsters K.,Jankovic J.,5,12,2,1,4,6,7,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
09ffc3cfd53499e594a83554,2007,2007-01-12,Moorilla Hobart International,Hobart,Tier 4,Outdoor,Hard,The Final,3,Chakvetadze A.,Bardina V.,13,70,2,0,6,3,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
9fb936bc65da301136dbb9c0,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Adamczak M.,Tulyaganova I.,241,131,2,0,6,1,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
3f3025cfe12546303dcb8ce0,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Fedak Y.,94,73,2,1,6,2,5,7,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
42526554d2a1064e08620885,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Bartoli M.,Dushevina V.,21,109,2,0,6,0,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
9ed0616f7a245f843ee15ac4,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Benesova I.,Voskoboeva G.,84,110,2,1,6,7,6,1,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
daf754ba392d82721430a0de,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Birnerova E.,Sucha M.,83,82,2,0,7,5,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
f6061562dd6c144b1e69c082,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Camerin M.E.,Flipkens K.,55,103,2,0,6,2,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
a45ffdacbfdc48b8e3a3c291,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Dementieva E.,Foretz S.,8,112,2,0,6,1,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
736231d6fcfcf0e1a04e7843,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Dulko G.,Sun T.T.,57,79,2,0,6,2,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
3a9d1cf61731a60085c12777,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Golovin T.,Smashnovai A.,23,63,2,0,6,3,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
6c12e9922d5843ef0e9b782f,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Jankovic J.,Wozniak A.,11,92,2,0,6,3,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
dac4001c303bf8de9aff9904,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Kirilenko M.,Sprem K.,28,89,2,1,3,6,6,3,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
6efe590c65c5aa9c70a48db6,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Kremer A.,Krajicek M.,159,45,2,0,6,4,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
61a6ed9f201ea7ad297ff618,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Kuznetsova S.,Moore J.,4,914,2,0,6,2,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
d90560065dacc1d351217834,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Mauresmo A.,Perry S.,3,44,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
b3c05449e13cc051227e9d0e,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Muller M.,Cravero J.,36,157,2,0,6,0,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
b4ea2ba7ad6fb178f2041fc4,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Ondraskova Z.,Fernandez C.,106,105,2,0,6,4,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
99fe4b2d2fffdacf7abb3cbf,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Peer S.,Oprandi R.,17,54,2,0,6,1,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
15df306c00994a3b72e22f86,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Petrova N.,Tanasugarn T.,6,71,2,0,6,3,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
ad838eda3fb557598f19d1c8,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Poutchkova O.,Domachowska M.,38,91,2,0,6,2,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
6a047ae8150dfdbb742edc8c,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Ruano Pascual V.,Czink M.,69,118,2,1,1,6,6,1,9,7,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
ccc63a32a5b9d171cb9f3cfc,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Safarova L.,Brianti A.,70,98,2,0,6,3,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
c95e1c854ee8204330a7a06c,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Schiavone F.,Kloesel S.,20,93,2,0,6,4,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
5d892a6655eba91ff0ba7f35,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Schruff J.,Zheng J.,97,31,2,1,4,6,7,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
4c6442f70bff5dcbe3043ee3,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Sequera M.,Gajdosova J.,95,74,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
08284f0f11f47909de02ec63,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Srebotnik K.,Dellacqua C.,22,169,2,1,4,6,6,2,7,5,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
ea733cbad3444e4affe02b71,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Sugiyama A.,Arvidsson S.,26,61,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
791d0f750e09cd16d51e460a,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Tu M.,Gallovits E.,90,108,2,1,2,6,6,4,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
b20611cb25549a91216e0c00,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Vaidisova N.,Craybas J.,12,64,2,1,6,4,5,7,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
8c30b8a98683a2cde4a9ae42,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Vakulenko J.,Likhovtseva E.,116,43,2,1,6,0,4,6,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
2fff018ebb4a4ce529c2355a,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Vesnina E.,Medina Garrigues A.,41,30,2,1,6,7,6,1,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
20fab7e2405172e21ec5b8cf,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Santangelo M.,81,32,2,0,6,2,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
7dca21f6fd58bbff441a42dc,2007,2007-01-15,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Yakimova A.,Pous Tio L.,68,101,2,1,6,2,4,6,7,5,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
57b2154133343760730cbb01,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko A.,Cohen Aloro S.,34,578,2,0,6,1,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
877cb7c8e736df1c4e4f567d,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Chakvetadze A.,Bammer S.,13,42,2,0,6,4,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
8a08ae45ad4fbbd52d33229f,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Clijsters K.,Bardina V.,5,48,2,0,6,0,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
2fc02d5c69045ae666b8efa6,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Garbin T.,Gagliardi E.,33,111,2,1,3,6,6,2,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
844908a1952e3242cf01dadc,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Granville L.,Beygelzimer Y.,72,107,2,0,6,2,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
7f603688f0c533aa027b647d,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Hingis M.,Dechy N.,7,51,2,0,6,0,6,2,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
a40a6c12021c5612ee316dbb,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Ivanovic A.,King V.,14,58,2,0,6,2,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
7e54019d2a4ef8894a193bdf,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Kanepi K.,Pennetta F.,77,29,2,0,7,5,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
ff3c84384a73fcd55db3738a,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Kostanic J.,Ferguson S.,67,170,2,0,7,5,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
d3bd1d59e1d50321604710aa,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Kudryavtseva A.,Laine E.,134,76,2,1,4,6,6,2,9,7,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
f4fd33342e9cf10047270421,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Mirza S.,Savchuk O.,53,102,2,0,6,3,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
17fc755861b7883508929507,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Molik A.,Chan Y.J.,141,75,2,0,6,2,7,6,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
833528a7119f208f7324656b,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Morigami A.,Pironkova T.,86,66,2,1,7,5,2,6,6,4,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
6f9bf3e0be0a814dc4fde8c6,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Nakamura A.,Daniilidou E.,65,35,2,0,6,4,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
93ae9789f69dd0ac7b1dea80,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Radwanska A.,Lepchenko V.,59,96,2,1,5,7,6,3,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
488e3be986c1c01343089770,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Razzano V.,Pratt N.,78,60,2,1,6,7,6,4,6,0,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
e61506605383ed6210240d26,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Rodionova A.,Vinci R.,100,87,2,0,6,3,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
719c3770c0d04da4bc82ffad,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Sharapova M.,Pin C.,2,62,2,1,6,3,4,6,9,7,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
06ab5f6654528cdb0cc198ad,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Stosur S.,Zakopalova K.,27,119,2,0,6,3,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
4a0c44bcdabce0714cdf2f76,2007,2007-01-16,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Voracova R.,Shaughnessy M.,158,39,2,0,7,5,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
601376f1f63c8f280451d2e4,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Dominguez Lino L.,Rolle A.,56,137,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
1a55d5d511dc673ead31e301,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Fedossova Y.,Castano C.,148,50,2,0,7,5,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
879038b63e3884542c355850,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Groenefeld A.L.,Zahlavova S.,19,156,2,0,6,4,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
72eda9dbf4069b7bc6bbbdcc,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Hantuchova D.,Cornet A.,18,192,2,0,6,4,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
3e03439f2b6ea1a3fd39208d,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Harkleroad A.,Yuan M.,88,114,2,0,6,3,6,0,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
7e9790bfc73f9c1cd6c50a65,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Li N.,Bovina E.,16,1216,2,0,6,4,6,3,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
343481e2e0a6509ea05f2e17,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Loit E.,Rezai A.,46,40,2,1,6,3,4,6,6,3,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
276716a5f3305591e499517a,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Paszek T.,Bremond S.,187,37,2,0,6,1,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
e1b3edb93badb4cfd84f29ee,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Peng S.,Klepac A.,52,212,2,1,6,3,4,6,6,1,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
a4ef12ca16e608c0f4f31475,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Safina D.,Bychkova E.,10,85,2,0,7,6,6,1,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
2aa8a52e00d22d1dc0502d8d,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Schnyder P.,Brengle M.,9,496,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
111c7766a31b3719222e6ecd,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,1st Round,3,Zvonareva V.,Obziler T.,24,121,2,0,6,3,6,4,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
30dfa59104ca1550ec559ffe,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Bartoli M.,94,21,2,0,6,0,7,5,,,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
c916ec8265bf88c5618b0d6f,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,2nd Round,3,Birnerova E.,Schruff J.,83,97,2,1,6,2,2,6,6,2,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
c67452f5e1f3d120e4194f3d,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,2nd Round,3,Camerin M.E.,Vesnina E.,55,41,2,1,4,6,6,3,8,6,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
12480d301b846d2e836cf7bf,2007,2007-01-17,Australian Open,Melbourne,Grand Slam,Outdoor,Hard,2nd Round,3,Dementieva E.,Muller M.,8,36,2,1,7,5,3,6,6,0,,,,,Completed,Tennis-Data.co.uk,http://www.tennis-data.co.uk/2007w/2007.xls
