season,date,player,tournament,surface,elo
2021,2021-06-06,Catherine Mcnally,nottingham,grass,1579.32
2021,2021-06-06,Nao Hibino,nottingham,grass,1531.93
2021,2021-06-06,Xiyu Wang,nottingham,grass,1515.07
2021,2021-06-06,Alison Riske,nottingham,grass,1502.05
2021,2021-06-06,Viktorija Golubic,nottingham,grass,1639.57
2021,2021-06-06,Alison Van Uytvanck,nottingham,grass,1534.52
2021,2021-06-06,Johanna Konta,nottingham,grass,1693.36
2021,2021-06-06,Kateryna Kozlova,nottingham,grass,1588.6
2021,2021-06-06,Tereza Martincova,nottingham,grass,1644.69
2021,2021-06-06,Georgina Garcia Perez,nottingham,grass,1528.05
2021,2021-06-06,Nina Stojanovic,nottingham,grass,1663.07
2021,2021-06-06,Donna Vekic,nottingham,grass,1684.39
2021,2021-06-06,Shuai Zhang,nottingham,grass,1548.62
2021,2021-06-06,Zarina Diyas,nottingham,grass,1609.46
2021,2021-06-06,Katie Boulter,nottingham,grass,1580.2
2021,2021-06-06,Heather Watson,nottingham,grass,1485.18
2021,2021-06-06,Catherine Mcnally,nottingham,grass,1565.2
2021,2021-06-06,Kristina Mladenovic,nottingham,grass,1663.03
2021,2021-06-06,Lauren Davis,nottingham,grass,1606.26
2021,2021-06-06,Alison Riske,nottingham,grass,1488.96
2021,2021-06-06,Johanna Konta,nottingham,grass,1704.35
2021,2021-06-06,Alison Van Uytvanck,nottingham,grass,1523.54
2021,2021-06-06,Lauren Davis,nottingham,grass,1624.03
2021,2021-06-06,Katie Boulter,nottingham,grass,1562.44
2021,2021-06-06,Tereza Martincova,nottingham,grass,1626.5
2021,2021-06-06,Nina Stojanovic,nottingham,grass,1681.26
2021,2021-06-06,Kristina Mladenovic,nottingham,grass,1637.73
2021,2021-06-06,Shuai Zhang,nottingham,grass,1573.92
2021,2021-06-06,Johanna Konta,nottingham,grass,1723.77
2021,2021-06-06,Nina Stojanovic,nottingham,grass,1661.84
2021,2021-06-06,Lauren Davis,nottingham,grass,1600.25
2021,2021-06-06,Shuai Zhang,nottingham,grass,1597.7
2021,2021-06-06,Shuai Zhang,nottingham,grass,1582.05
2021,2021-06-06,Johanna Konta,nottingham,grass,1739.42
2021,2021-06-14,Ann Li,berlin,grass,1703.77
2021,2021-06-14,Jule Niemeier,berlin,grass,1623.18
2021,2021-06-14,Kaja Juvan,berlin,grass,1589.74
2021,2021-06-14,Asia Muhammad,berlin,grass,1556.97
2021,2021-06-14,Jaqueline Cristian,berlin,grass,1495.35
2021,2021-06-14,Hailey Baptiste,berlin,grass,1588.48
2021,2021-06-14,Ana Konjuh,berlin,grass,1715.45
2021,2021-06-14,Nikol Rivkin,berlin,grass,1491.03
2021,2021-06-14,Varvara Flink,berlin,grass,1473.96
2021,2021-06-14,Claire Liu,berlin,grass,1565.85
2021,2021-06-14,Mandy Minella,berlin,grass,1559.95
2021,2021-06-14,Anna Blinkova,berlin,grass,1488.49
2021,2021-06-14,Misaki Doi,berlin,grass,1556.88
2021,2021-06-14,Mona Barthel,berlin,grass,1522.43
2021,2021-06-14,Julia Middendorf,berlin,grass,1515.21
2021,2021-06-14,Stefanie Voegele,berlin,grass,1547.55
2021,2021-06-14,Anna-Lena Friedsam,berlin,grass,1628.97
2021,2021-06-14,Varvara Lepchenko,berlin,grass,1557.5
2021,2021-06-14,Aliaksandra Sasnovich,berlin,grass,1587
2021,2021-06-14,Priscilla Hon,berlin,grass,1572.45
2021,2021-06-14,Noma Noha Akugue,berlin,grass,1492.21
2021,2021-06-14,Liudmila Samsonova,berlin,grass,1602.36
2021,2021-06-14,Tamara Korpatsch,berlin,grass,1530.62
2021,2021-06-14,Magdalena Frech,berlin,grass,1604.55
2021,2021-06-14,Magdalena Frech,berlin,grass,1621.3
2021,2021-06-14,Mandy Minella,berlin,grass,1543.21
2021,2021-06-14,Ana Konjuh,berlin,grass,1690.22
2021,2021-06-14,Liudmila Samsonova,berlin,grass,1627.6
2021,2021-06-14,Misaki Doi,berlin,grass,1580.01
2021,2021-06-14,Anna-Lena Friedsam,berlin,grass,1605.84
2021,2021-06-14,Jule Niemeier,berlin,grass,1639.24
2021,2021-06-14,Claire Liu,berlin,grass,1549.79
2021,2021-06-14,Hailey Baptiste,berlin,grass,1606.8
2021,2021-06-14,Priscilla Hon,berlin,grass,1554.14
2021,2021-06-14,Asia Muhammad,berlin,grass,1575.65
2021,2021-06-14,Stefanie Voegele,berlin,grass,1528.87
2021,2021-06-14,Amanda Anisimova,berlin,grass,1651.51
2021,2021-06-14,Alize Cornet,berlin,grass,1571.12
2021,2021-06-14,Anna Kalinskaya,berlin,grass,1585.15
2021,2021-06-14,Ekaterina Alexandrova,berlin,grass,1751.64
2021,2021-06-14,Andrea Petkovic,berlin,grass,1537.11
2021,2021-06-14,Victoria Azarenka,berlin,grass,1892.67
2021,2021-06-14,Shelby Rogers,berlin,grass,1654.21
2021,2021-06-14,Elena Rybakina,berlin,grass,1799.77
2021,2021-06-14,Veronika Kudermetova,berlin,grass,1867.57
2021,2021-06-14,Karolina Muchova,berlin,grass,1870.71
2021,2021-06-14,Hailey Baptiste,berlin,grass,1598.73
2021,2021-06-14,Jessica Pegula,berlin,grass,1844.82
2021,2021-06-14,Angelique Kerber,berlin,grass,1683.51
2021,2021-06-14,Misaki Doi,berlin,grass,1565.63
2021,2021-06-14,Madison Keys,berlin,grass,1721.88
2021,2021-06-14,Magdalena Frech,berlin,grass,1606.76
2021,2021-06-14,Garbine Muguruza,berlin,grass,1858.36
2021,2021-06-14,Sorana Cirstea,berlin,grass,1774.44
2021,2021-06-14,Liudmila Samsonova,berlin,grass,1654.12
2021,2021-06-14,Marketa Vondrousova,berlin,grass,1740.56
2021,2021-06-14,Petra Martic,berlin,grass,1678.19
2021,2021-06-14,Asia Muhammad,berlin,grass,1561.22
2021,2021-06-14,Jule Niemeier,berlin,grass,1625.3
2021,2021-06-14,Belinda Bencic,berlin,grass,1750.82
2021,2021-06-14,Angelique Kerber,berlin,grass,1673.76
2021,2021-06-14,Victoria Azarenka,berlin,grass,1902.42
2021,2021-06-14,Petra Martic,berlin,grass,1661.42
2021,2021-06-14,Belinda Bencic,berlin,grass,1767.59
2021,2021-06-14,Ekaterina Alexandrova,berlin,grass,1781.03
2021,2021-06-14,Elina Svitolina,berlin,grass,1865.89
2021,2021-06-14,Bianca Andreescu,berlin,grass,1866.75
2021,2021-06-14,Alize Cornet,berlin,grass,1607.93
2021,2021-06-14,Madison Keys,berlin,grass,1757.07
2021,2021-06-14,Aryna Sabalenka,berlin,grass,1965.95
2021,2021-06-14,Jessica Pegula,berlin,grass,1865.61
2021,2021-06-14,Karolina Pliskova,berlin,grass,1818.57
2021,2021-06-14,Elena Rybakina,berlin,grass,1782.18
2021,2021-06-14,Garbine Muguruza,berlin,grass,1875.95
2021,2021-06-14,Liudmila Samsonova,berlin,grass,1686.8
2021,2021-06-14,Veronika Kudermetova,berlin,grass,1834.89
2021,2021-06-14,Liudmila Samsonova,berlin,grass,1714.43
2021,2021-06-14,Madison Keys,berlin,grass,1729.43
2021,2021-06-14,Belinda Bencic,berlin,grass,1791.52
2021,2021-06-14,Ekaterina Alexandrova,berlin,grass,1757.1
2021,2021-06-14,Jessica Pegula,berlin,grass,1845
2021,2021-06-14,Victoria Azarenka,berlin,grass,1923.03
2021,2021-06-14,Alize Cornet,berlin,grass,1645.89
2021,2021-06-14,Garbine Muguruza,berlin,grass,1837.99
2021,2021-06-14,Belinda Bencic,berlin,grass,1806.59
2021,2021-06-14,Alize Cornet,berlin,grass,1630.82
2021,2021-06-14,Liudmila Samsonova,berlin,grass,1752.81
2021,2021-06-14,Victoria Azarenka,berlin,grass,1884.66
2021,2021-06-14,Liudmila Samsonova,berlin,grass,1786.03
2021,2021-06-14,Belinda Bencic,berlin,grass,1773.37
2021,2021-06-14,Dalila Jakupovic,birmingham,grass,1484.05
2021,2021-06-14,Tereza Martincova,birmingham,grass,1636.69
2021,2021-06-14,Sarah Beth Grey,birmingham,grass,1481.73
2021,2021-06-14,Marina Melnikova,birmingham,grass,1512.71
2021,2021-06-14,Tara Moore,birmingham,grass,1510.52
2021,2021-06-14,Catherine Mcnally,birmingham,grass,1579.34
2021,2021-06-14,Ellen Perez,birmingham,grass,1444.05
2021,2021-06-14,Georgina Garcia Perez,birmingham,grass,1540.81
2021,2021-06-14,Katie Volynets,birmingham,grass,1502.66
2021,2021-06-14,Vitalia Diatchenko,birmingham,grass,1575.82
2021,2021-06-14,Eden Silva,birmingham,grass,1530.94
2021,2021-06-14,Astra Sharma,birmingham,grass,1604.79
2021,2021-06-14,Naomi Broady,birmingham,grass,1487.76
2021,2021-06-14,Kurumi Nara,birmingham,grass,1595.41
2021,2021-06-14,Naiktha Bains,birmingham,grass,1512.49
2021,2021-06-14,Ingrid Neel,birmingham,grass,1483.83
2021,2021-06-14,Kateryna Kozlova,birmingham,grass,1599.92
2021,2021-06-14,Emily Webley-Smith,birmingham,grass,1472.68
2021,2021-06-14,Martina Di Giuseppe,birmingham,grass,1508.05
2021,2021-06-14,Giulia Gatto-Monticone,birmingham,grass,1532.34
2021,2021-06-14,Yafan Wang,birmingham,grass,1412.82
2021,2021-06-14,Valeria Savinykh,birmingham,grass,1443.44
2021,2021-06-14,Coco Vandeweghe,birmingham,grass,1482.41
2021,2021-06-14,Gabriela Dabrowski,birmingham,grass,1415.48
2021,2021-06-14,Yafan Wang,birmingham,grass,1433.3
2021,2021-06-14,Marina Melnikova,birmingham,grass,1492.24
2021,2021-06-14,Kateryna Kozlova,birmingham,grass,1578.7
2021,2021-06-14,Coco Vandeweghe,birmingham,grass,1503.63
2021,2021-06-14,Kurumi Nara,birmingham,grass,1578.67
2021,2021-06-14,Catherine Mcnally,birmingham,grass,1596.08
2021,2021-06-14,Eden Silva,birmingham,grass,1515.01
2021,2021-06-14,Giulia Gatto-Monticone,birmingham,grass,1548.28
2021,2021-06-14,Georgina Garcia Perez,birmingham,grass,1529.12
2021,2021-06-14,Tereza Martincova,birmingham,grass,1648.38
2021,2021-06-14,Naiktha Bains,birmingham,grass,1499.38
2021,2021-06-14,Vitalia Diatchenko,birmingham,grass,1588.94
2021,2021-06-14,Ons Jabeur,birmingham,grass,1810.76
2021,2021-06-14,Catherine Mcnally,birmingham,grass,1588.63
2021,2021-06-14,Camila Giorgi,birmingham,grass,1598.97
2021,2021-06-14,Giulia Gatto-Monticone,birmingham,grass,1533.95
2021,2021-06-14,Viktorija Golubic,birmingham,grass,1616.89
2021,2021-06-14,Heather Watson,birmingham,grass,1507.85
2021,2021-06-14,Tereza Martincova,birmingham,grass,1660.46
2021,2021-06-14,Samantha Stosur,birmingham,grass,1549.34
2021,2021-06-14,Daria Kasatkina,birmingham,grass,1779.71
2021,2021-06-14,Polona Hercog,birmingham,grass,1630.45
2021,2021-06-14,Coco Vandeweghe,birmingham,grass,1518.84
2021,2021-06-14,Kristyna Pliskova,birmingham,grass,1471.3
2021,2021-06-14,Vitalia Diatchenko,birmingham,grass,1572.62
2021,2021-06-14,Shuai Zhang,birmingham,grass,1598.36
2021,2021-06-14,Nina Stojanovic,birmingham,grass,1642.27
2021,2021-06-14,Anastasia Potapova,birmingham,grass,1602.68
2021,2021-06-14,Fiona Ferro,birmingham,grass,1634.19
2021,2021-06-14,Kristina Mladenovic,birmingham,grass,1654.33
2021,2021-06-14,Marta Kostyuk,birmingham,grass,1759.86
2021,2021-06-14,Madison Brengle,birmingham,grass,1542.67
2021,2021-06-14,Su-Wei Hsieh,birmingham,grass,1531.96
2021,2021-06-14,Marie Bouzkova,birmingham,grass,1589.82
2021,2021-06-14,Donna Vekic,birmingham,grass,1692.56
2021,2021-06-14,Francesca Jones,birmingham,grass,1490.25
2021,2021-06-14,Jelena Ostapenko,birmingham,grass,1723.98
2021,2021-06-14,Lauren Davis,birmingham,grass,1589.27
2021,2021-06-14,Leylah Fernandez,birmingham,grass,1588.47
2021,2021-06-14,Yafan Wang,birmingham,grass,1423.64
2021,2021-06-14,Elise Mertens,birmingham,grass,1846.27
2021,2021-06-14,Ajla Tomljanovic,birmingham,grass,1721.69
2021,2021-06-14,Caroline Garcia,birmingham,grass,1691.47
2021,2021-06-14,Harriet Dart,birmingham,grass,1519.32
2021,2021-06-14,Ajla Tomljanovic,birmingham,grass,1694.84
2021,2021-06-14,Coco Vandeweghe,birmingham,grass,1545.69
2021,2021-06-14,Marie Bouzkova,birmingham,grass,1612.43
2021,2021-06-14,Caroline Garcia,birmingham,grass,1668.87
2021,2021-06-14,Kristina Mladenovic,birmingham,grass,1634.13
2021,2021-06-14,Anastasia Potapova,birmingham,grass,1622.88
2021,2021-06-14,Jelena Ostapenko,birmingham,grass,1703.2
2021,2021-06-14,Tereza Martincova,birmingham,grass,1681.24
2021,2021-06-14,Shuai Zhang,birmingham,grass,1576.28
2021,2021-06-14,Heather Watson,birmingham,grass,1529.94
2021,2021-06-14,Daria Kasatkina,birmingham,grass,1796.3
2021,2021-06-14,Marta Kostyuk,birmingham,grass,1743.26
2021,2021-06-14,Camila Giorgi,birmingham,grass,1586
2021,2021-06-14,Donna Vekic,birmingham,grass,1705.53
2021,2021-06-14,Ons Jabeur,birmingham,grass,1818.42
2021,2021-06-14,Leylah Fernandez,birmingham,grass,1580.81
2021,2021-06-14,Donna Vekic,birmingham,grass,1677.37
2021,2021-06-14,Heather Watson,birmingham,grass,1558.09
2021,2021-06-14,Tereza Martincova,birmingham,grass,1668.18
2021,2021-06-14,Daria Kasatkina,birmingham,grass,1809.37
2021,2021-06-14,Marie Bouzkova,birmingham,grass,1589.59
2021,2021-06-14,Coco Vandeweghe,birmingham,grass,1568.53
2021,2021-06-14,Ons Jabeur,birmingham,grass,1827.83
2021,2021-06-14,Anastasia Potapova,birmingham,grass,1613.47
2021,2021-06-14,Heather Watson,birmingham,grass,1550.82
2021,2021-06-14,Ons Jabeur,birmingham,grass,1835.1
2021,2021-06-14,Daria Kasatkina,birmingham,grass,1817.69
2021,2021-06-14,Coco Vandeweghe,birmingham,grass,1560.21
2021,2021-06-14,Daria Kasatkina,birmingham,grass,1794.89
2021,2021-06-14,Ons Jabeur,birmingham,grass,1857.89
2021,2021-06-21,Kimberley Zimmermann,bad_homburg,grass,1491.98
2021,2021-06-21,Yuliya Hatouka,bad_homburg,grass,1503.8
2021,2021-06-21,Katarzyna Piter,bad_homburg,grass,1485.8
2021,2021-06-21,Nastasja Schunk,bad_homburg,grass,1514.84
2021,2021-06-21,Ekaterina Yashina,bad_homburg,grass,1515.79
2021,2021-06-21,Riya Bhatia,bad_homburg,grass,1479.55
2021,2021-06-21,Anna Zaja,bad_homburg,grass,1512.09
2021,2021-06-21,Julia Middendorf,bad_homburg,grass,1498.29
2021,2021-06-21,Mara Guth,bad_homburg,grass,1489.92
2021,2021-06-21,Nadia Podoroska,bad_homburg,grass,1644.99
2021,2021-06-21,Ekaterina Yashina,bad_homburg,grass,1506.6
2021,2021-06-21,Angelique Kerber,bad_homburg,grass,1682.95
2021,2021-06-21,Anna Blinkova,bad_homburg,grass,1511.78
2021,2021-06-21,Clara Tauson,bad_homburg,grass,1636.07
2021,2021-06-21,Katerina Siniakova,bad_homburg,grass,1700.1
2021,2021-06-21,Varvara Gracheva,bad_homburg,grass,1555.43
2021,2021-06-21,Tamara Korpatsch,bad_homburg,grass,1552.17
2021,2021-06-21,Rebecca Peterson,bad_homburg,grass,1634.67
2021,2021-06-21,Ann Li,bad_homburg,grass,1711.74
2021,2021-06-21,Anna Zaja,bad_homburg,grass,1504.12
2021,2021-06-21,Alize Cornet,bad_homburg,grass,1641.88
2021,2021-06-21,Arantxa Rus,bad_homburg,grass,1508.8
2021,2021-06-21,Martina Trevisan,bad_homburg,grass,1453.42
2021,2021-06-21,Sara Sorribes Tormo,bad_homburg,grass,1694.33
2021,2021-06-21,Andrea Petkovic,bad_homburg,grass,1562.61
2021,2021-06-21,Sorana Cirstea,bad_homburg,grass,1748.95
2021,2021-06-21,Riya Bhatia,bad_homburg,grass,1469.75
2021,2021-06-21,Laura Siegemund,bad_homburg,grass,1631.45
2021,2021-06-21,Patricia Maria Tig,bad_homburg,grass,1516.93
2021,2021-06-21,Mona Barthel,bad_homburg,grass,1505.4
2021,2021-06-21,Katarzyna Piter,bad_homburg,grass,1482.99
2021,2021-06-21,Petra Kvitova,bad_homburg,grass,1897.51
2021,2021-06-21,Yuliya Hatouka,bad_homburg,grass,1500.59
2021,2021-06-21,Victoria Azarenka,bad_homburg,grass,1887.87
2021,2021-06-21,Danka Kovinic,bad_homburg,grass,1632.2
2021,2021-06-21,Amanda Anisimova,bad_homburg,grass,1667.35
2021,2021-06-21,Jessica Pegula,bad_homburg,grass,1849.7
2021,2021-06-21,Amandine Hesse,bad_homburg,grass,1534.96
2021,2021-06-21,Anna Danilina,bad_homburg,grass,1475.44
2021,2021-06-21,Misaki Doi,bad_homburg,grass,1578.11
2021,2021-06-21,Victoria Azarenka,bad_homburg,grass,1894.75
2021,2021-06-21,Alize Cornet,bad_homburg,grass,1635
2021,2021-06-21,Jessica Pegula,bad_homburg,grass,1824.96
2021,2021-06-21,Katerina Siniakova,bad_homburg,grass,1724.84
2021,2021-06-21,Patricia Maria Tig,bad_homburg,grass,1505.54
2021,2021-06-21,Nadia Podoroska,bad_homburg,grass,1656.38
2021,2021-06-21,Amanda Anisimova,bad_homburg,grass,1679.8
2021,2021-06-21,Andrea Petkovic,bad_homburg,grass,1550.16
2021,2021-06-21,Misaki Doi,bad_homburg,grass,1566.19
2021,2021-06-21,Sara Sorribes Tormo,bad_homburg,grass,1706.25
2021,2021-06-21,Angelique Kerber,bad_homburg,grass,1692.52
2021,2021-06-21,Anna Blinkova,bad_homburg,grass,1502.21
2021,2021-06-21,Petra Kvitova,bad_homburg,grass,1906.51
2021,2021-06-21,Ann Li,bad_homburg,grass,1702.75
2021,2021-06-21,Tamara Korpatsch,bad_homburg,grass,1538.51
2021,2021-06-21,Laura Siegemund,bad_homburg,grass,1645.1
2021,2021-06-21,Katerina Siniakova,bad_homburg,grass,1739.71
2021,2021-06-21,Laura Siegemund,bad_homburg,grass,1630.23
2021,2021-06-21,Petra Kvitova,bad_homburg,grass,1913.86
2021,2021-06-21,Nadia Podoroska,bad_homburg,grass,1649.03
2021,2021-06-21,Amanda Anisimova,bad_homburg,grass,1661.3
2021,2021-06-21,Angelique Kerber,bad_homburg,grass,1711.02
2021,2021-06-21,Sara Sorribes Tormo,bad_homburg,grass,1687.45
2021,2021-06-21,Katerina Siniakova,bad_homburg,grass,1758.51
2021,2021-06-21,Angelique Kerber,bad_homburg,grass,1742.75
2021,2021-06-21,Petra Kvitova,bad_homburg,grass,1882.13
2021,2021-06-21,Angelique Kerber,bad_homburg,grass,1767.84
2021,2021-06-21,Katerina Siniakova,bad_homburg,grass,1733.42
2021,2021-06-28,Bernarda Pera,wimbledon,grass,1618.53
2021,2021-06-28,Nao Hibino,wimbledon,grass,1587.44
2021,2021-06-28,Katie Boulter,wimbledon,grass,1596.89
2021,2021-06-28,Danielle Lao,wimbledon,grass,1479.43
2021,2021-06-28,Martina Trevisan,wimbledon,grass,1419.64
2021,2021-06-28,Elena Vesnina,wimbledon,grass,1541.66
2021,2021-06-28,Katie Volynets,wimbledon,grass,1458.16
2021,2021-06-28,Irina Camelia Begu,wimbledon,grass,1507.89
2021,2021-06-28,Ashleigh Barty,wimbledon,grass,2010.58
2021,2021-06-28,Carla Suarez Navarro,wimbledon,grass,1471.24
2021,2021-06-28,Jasmine Paolini,wimbledon,grass,1508.88
2021,2021-06-28,Andrea Petkovic,wimbledon,grass,1589.99
2021,2021-06-28,Leylah Fernandez,wimbledon,grass,1554.35
2021,2021-06-28,Jelena Ostapenko,wimbledon,grass,1729.67
2021,2021-06-28,Ons Jabeur,wimbledon,grass,1875.23
2021,2021-06-28,Rebecca Peterson,wimbledon,grass,1617.33
2021,2021-06-28,Aliaksandra Sasnovich,wimbledon,grass,1655.8
2021,2021-06-28,Serena Williams,wimbledon,grass,1833.59
2021,2021-06-28,Lauren Davis,wimbledon,grass,1618.45
2021,2021-06-28,Jodie Burrage,wimbledon,grass,1463.77
2021,2021-06-28,Donna Vekic,wimbledon,grass,1710.1
2021,2021-06-28,Anastasia Potapova,wimbledon,grass,1580.75
2021,2021-06-28,Tsvetana Pironkova,wimbledon,grass,1541.74
2021,2021-06-28,Yulia Putintseva,wimbledon,grass,1683.7
2021,2021-06-28,Alison Riske Amritraj,wimbledon,grass,1449.96
2021,2021-06-28,Tereza Martincova,wimbledon,grass,1687.49
2021,2021-06-28,Kristie Ahn,wimbledon,grass,1565.69
2021,2021-06-28,Heather Watson,wimbledon,grass,1507.56
2021,2021-06-28,Nadia Podoroska,wimbledon,grass,1695.16
2021,2021-06-28,Ann Li,wimbledon,grass,1656.61
2021,2021-06-28,Elena Rybakina,wimbledon,grass,1806.1
2021,2021-06-28,Kristina Mladenovic,wimbledon,grass,1610.22
2021,2021-06-28,Maria Sakkari,wimbledon,grass,1954.54
2021,2021-06-28,Arantxa Rus,wimbledon,grass,1502.6
2021,2021-06-28,Samantha Murray,wimbledon,grass,1484.59
2021,2021-06-28,Sorana Cirstea,wimbledon,grass,1764.36
2021,2021-06-28,Shelby Rogers,wimbledon,grass,1682.49
2021,2021-06-28,Samantha Stosur,wimbledon,grass,1521.06
