season,date,player,opponent,tournament,surface,tournament_type,won,sets_for,sets_against,elo_pre,elo_post
2015,2015-01-12,Go Soeda,Liang-Chi Huang,auckland,hard,atp_250,1,2,0,1555.9,1570.82
2015,2015-01-12,Lucas Pouille,Maximo Gonzalez,auckland,hard,atp_250,1,2,0,1537.05,1553.9
2015,2015-01-12,Maximo Gonzalez,Lucas Pouille,auckland,hard,atp_250,0,0,2,1555.4,1538.56
2015,2015-01-12,Stephane Robert,Lukas Lacko,auckland,hard,atp_250,1,2,0,1555.85,1571.93
2015,2015-01-12,Lukas Lacko,Stephane Robert,auckland,hard,atp_250,0,0,2,1557.6,1541.52
2015,2015-01-12,Oliver Marach,Alejandro Gonzalez,auckland,hard,atp_250,0,0,2,1516,1502.21
2015,2015-01-12,Alejandro Gonzalez,Oliver Marach,auckland,hard,atp_250,1,2,0,1564.38,1578.17
2015,2015-01-12,Marcus Daniell,Kenny De Schepper,auckland,hard,atp_250,0,1,2,1516,1501.74
2015,2015-01-12,Kenny De Schepper,Marcus Daniell,auckland,hard,atp_250,1,2,1,1554,1568.26
2015,2015-01-12,Thomas Fabbiano,Jiri Vesely,auckland,hard,atp_250,0,0,2,1534.76,1520.57
2015,2015-01-12,Jiri Vesely,Thomas Fabbiano,auckland,hard,atp_250,1,2,0,1574.1,1588.3
2015,2015-01-12,Jules Marie,Robin Haase,auckland,hard,atp_250,1,1,0,1535.08,1552.32
2015,2015-01-12,Robin Haase,Jules Marie,auckland,hard,atp_250,0,0,1,1562,1544.76
2015,2015-01-12,Blaz Rola,Alejandro Falla,auckland,hard,atp_250,0,0,2,1563.2,1547.21
2015,2015-01-12,Alejandro Falla,Blaz Rola,auckland,hard,atp_250,1,2,0,1563.33,1579.33
2015,2015-01-12,Alejandro Gonzalez,Stephane Robert,auckland,hard,atp_250,1,2,1,1578.17,1593.88
2015,2015-01-12,Stephane Robert,Alejandro Gonzalez,auckland,hard,atp_250,0,1,2,1571.93,1556.22
2015,2015-01-12,Jules Marie,Go Soeda,auckland,hard,atp_250,0,1,2,1552.32,1537.17
2015,2015-01-12,Go Soeda,Jules Marie,auckland,hard,atp_250,1,2,1,1570.82,1585.97
2015,2015-01-12,Lucas Pouille,Jiri Vesely,auckland,hard,atp_250,0,0,2,1553.9,1539.48
2015,2015-01-12,Jiri Vesely,Lucas Pouille,auckland,hard,atp_250,1,2,0,1588.3,1602.72
2015,2015-01-12,Steve Johnson,Joao Sousa,auckland,hard,atp_250,1,2,0,1610.93,1625.61
2015,2015-01-12,Joao Sousa,Steve Johnson,auckland,hard,atp_250,0,0,2,1582.2,1567.52
2015,2015-01-12,Go Soeda,Donald Young,auckland,hard,atp_250,0,1,2,1585.97,1569.68
2015,2015-01-12,Donald Young,Go Soeda,auckland,hard,atp_250,1,2,1,1579.6,1595.89
2015,2015-01-12,Michael Venus,Alejandro Gonzalez,auckland,hard,atp_250,1,2,1,1510.1,1529.89
2015,2015-01-12,Alejandro Gonzalez,Michael Venus,auckland,hard,atp_250,0,1,2,1593.88,1574.1
2015,2015-01-12,Pablo Carreno Busta,Borna Coric,auckland,hard,atp_250,1,2,0,1584.1,1598.8
2015,2015-01-12,Borna Coric,Pablo Carreno Busta,auckland,hard,atp_250,0,0,2,1555.7,1541
2015,2015-01-12,Guillermo Garcia-Lopez,Diego Schwartzman,auckland,hard,atp_250,0,1,2,1602,1584.87
2015,2015-01-12,Diego Schwartzman,Guillermo Garcia-Lopez,auckland,hard,atp_250,1,2,1,1577.5,1594.63
2015,2015-01-12,Paolo Lorenzi,Albert Ramos-Vinolas,auckland,hard,atp_250,0,0,2,1555.54,1540.49
2015,2015-01-12,Albert Ramos-Vinolas,Paolo Lorenzi,auckland,hard,atp_250,1,2,0,1576.1,1591.15
2015,2015-01-12,Alejandro Falla,Rubin Statham,auckland,hard,atp_250,1,2,0,1579.33,1591.73
2015,2015-01-12,Rubin Statham,Alejandro Falla,auckland,hard,atp_250,0,0,2,1500,1487.59
2015,2015-01-12,Dominic Thiem,Jan-Lennard Struff,auckland,hard,atp_250,0,1,2,1597.7,1580.8
2015,2015-01-12,Jan-Lennard Struff,Dominic Thiem,auckland,hard,atp_250,1,2,1,1578.1,1595
2015,2015-01-12,Santiago Giraldo,Kenny De Schepper,auckland,hard,atp_250,0,0,2,1617.5,1599.25
2015,2015-01-12,Kenny De Schepper,Santiago Giraldo,auckland,hard,atp_250,1,2,0,1568.26,1586.51
2015,2015-01-12,Jiri Vesely,Thomaz Bellucci,auckland,hard,atp_250,1,2,0,1602.72,1617.46
2015,2015-01-12,Thomaz Bellucci,Jiri Vesely,auckland,hard,atp_250,0,0,2,1575.3,1560.56
2015,2015-01-12,Federico Delbonis,Adrian Mannarino,auckland,hard,atp_250,0,0,2,1577.5,1562.07
2015,2015-01-12,Adrian Mannarino,Federico Delbonis,auckland,hard,atp_250,1,2,0,1589.8,1605.23
2015,2015-01-12,Juan Monaco,Yen-Hsun Lu,auckland,hard,atp_250,0,1,2,1559.53,1545.36
2015,2015-01-12,Yen-Hsun Lu,Juan Monaco,auckland,hard,atp_250,1,2,1,1599.3,1613.48
2015,2015-01-12,Donald Young,Diego Schwartzman,auckland,hard,atp_250,1,2,1,1595.89,1613.43
2015,2015-01-12,Diego Schwartzman,Donald Young,auckland,hard,atp_250,0,1,2,1594.63,1577.09
2015,2015-01-12,Kevin Anderson,Jan-Lennard Struff,auckland,hard,atp_250,1,2,0,1686.2,1699.28
2015,2015-01-12,Jan-Lennard Struff,Kevin Anderson,auckland,hard,atp_250,0,0,2,1595,1581.92
2015,2015-01-12,Pablo Carreno Busta,Steve Johnson,auckland,hard,atp_250,0,1,2,1598.8,1582.55
2015,2015-01-12,Steve Johnson,Pablo Carreno Busta,auckland,hard,atp_250,1,2,1,1625.61,1641.85
2015,2015-01-12,Roberto Bautista Agut,Adrian Mannarino,auckland,hard,atp_250,0,0,1,1711,1688.2
2015,2015-01-12,Adrian Mannarino,Roberto Bautista Agut,auckland,hard,atp_250,1,1,0,1605.23,1628.03
2015,2015-01-12,Alejandro Falla,Kenny De Schepper,auckland,hard,atp_250,1,2,0,1591.73,1609.07
2015,2015-01-12,Kenny De Schepper,Alejandro Falla,auckland,hard,atp_250,0,0,2,1586.51,1569.17
2015,2015-01-12,Albert Ramos-Vinolas,Yen-Hsun Lu,auckland,hard,atp_250,1,2,0,1591.15,1609.88
2015,2015-01-12,Yen-Hsun Lu,Albert Ramos-Vinolas,auckland,hard,atp_250,0,0,2,1613.48,1594.75
2015,2015-01-12,Jiri Vesely,Ernests Gulbis,auckland,hard,atp_250,1,2,1,1617.46,1641.26
2015,2015-01-12,Ernests Gulbis,Jiri Vesely,auckland,hard,atp_250,0,1,2,1745.5,1721.69
2015,2015-01-12,Lucas Pouille,Michael Venus,auckland,hard,atp_250,1,2,0,1539.48,1556.59
2015,2015-01-12,Michael Venus,Lucas Pouille,auckland,hard,atp_250,0,0,2,1529.89,1512.77
2015,2015-01-12,Steve Johnson,Kevin Anderson,auckland,hard,atp_250,0,0,2,1641.85,1625.8
2015,2015-01-12,Kevin Anderson,Steve Johnson,auckland,hard,atp_250,1,2,0,1699.28,1715.34
2015,2015-01-12,Lucas Pouille,Albert Ramos-Vinolas,auckland,hard,atp_250,1,2,0,1556.59,1578.71
2015,2015-01-12,Albert Ramos-Vinolas,Lucas Pouille,auckland,hard,atp_250,0,0,2,1609.88,1587.76
2015,2015-01-12,Jiri Vesely,Donald Young,auckland,hard,atp_250,1,2,0,1641.26,1658.93
2015,2015-01-12,Donald Young,Jiri Vesely,auckland,hard,atp_250,0,0,2,1613.43,1595.76
2015,2015-01-12,Alejandro Falla,Adrian Mannarino,auckland,hard,atp_250,0,0,2,1609.07,1590.92
2015,2015-01-12,Adrian Mannarino,Alejandro Falla,auckland,hard,atp_250,1,2,0,1628.03,1646.19
2015,2015-01-12,Adrian Mannarino,Lucas Pouille,auckland,hard,atp_250,1,2,1,1646.19,1663
2015,2015-01-12,Lucas Pouille,Adrian Mannarino,auckland,hard,atp_250,0,1,2,1578.71,1561.9
2015,2015-01-12,Kevin Anderson,Jiri Vesely,auckland,hard,atp_250,0,0,2,1715.34,1691.19
2015,2015-01-12,Jiri Vesely,Kevin Anderson,auckland,hard,atp_250,1,2,0,1658.93,1683.08
2015,2015-01-12,Jiri Vesely,Adrian Mannarino,auckland,hard,atp_250,1,2,0,1683.08,1705.69
2015,2015-01-12,Adrian Mannarino,Jiri Vesely,auckland,hard,atp_250,0,0,2,1663,1640.38
2015,2015-01-19,Blake Mott,Arthur De Greef,australian_open,hard,grand_slam,1,2,0,1486.56,1530.45
2015,2015-01-19,Arthur De Greef,Blake Mott,australian_open,hard,grand_slam,0,0,2,1520.5,1476.6
2015,2015-01-19,Liam Broady,Farrukh Dustov,australian_open,hard,grand_slam,1,2,0,1525.4,1569.36
2015,2015-01-19,Farrukh Dustov,Liam Broady,australian_open,hard,grand_slam,0,0,2,1559.94,1515.98
2015,2015-01-19,Boy Westerhof,Ruben Bemelmans,australian_open,hard,grand_slam,0,0,2,1520.5,1479.29
2015,2015-01-19,Ruben Bemelmans,Boy Westerhof,australian_open,hard,grand_slam,1,2,0,1509.98,1551.19
2015,2015-01-19,Guilherme Clezar,Jan Mertl,australian_open,hard,grand_slam,0,1,2,1518.3,1478.98
2015,2015-01-19,Jan Mertl,Guilherme Clezar,australian_open,hard,grand_slam,1,2,1,1524.22,1563.54
2015,2015-01-19,Kimmer Coppejans,Tim Smyczek,australian_open,hard,grand_slam,0,0,2,1528.11,1490.37
2015,2015-01-19,Tim Smyczek,Kimmer Coppejans,australian_open,hard,grand_slam,1,2,0,1547.77,1585.51
2015,2015-01-19,Tsung-Hua Yang,Enzo Couacaud,australian_open,hard,grand_slam,0,1,2,1519.2,1479.33
2015,2015-01-19,Enzo Couacaud,Tsung-Hua Yang,australian_open,hard,grand_slam,1,2,1,1520.3,1560.17
2015,2015-01-19,Marton Fucsovics,Hans Podlipnik-Castillo,australian_open,hard,grand_slam,1,2,0,1531.7,1569.38
2015,2015-01-19,Hans Podlipnik-Castillo,Marton Fucsovics,australian_open,hard,grand_slam,0,0,2,1511.49,1473.81
2015,2015-01-19,Antonio Veic,Daniel Munoz de la Nava,australian_open,hard,grand_slam,0,0,2,1505.16,1465.2
2015,2015-01-19,Daniel Munoz de la Nava,Antonio Veic,australian_open,hard,grand_slam,1,2,0,1505.45,1545.42
2015,2015-01-19,Benoit Paire,Elias Ymer,australian_open,hard,grand_slam,0,0,2,1542.9,1500.38
2015,2015-01-19,Elias Ymer,Benoit Paire,australian_open,hard,grand_slam,1,2,0,1521,1563.52
2015,2015-01-19,Marco Trungelliti,Philipp Petzschner,australian_open,hard,grand_slam,0,0,2,1519.9,1478.74
2015,2015-01-19,Philipp Petzschner,Marco Trungelliti,australian_open,hard,grand_slam,1,2,0,1509.8,1550.96
2015,2015-01-19,Hiroki Moriya,Robby Ginepri,australian_open,hard,grand_slam,1,2,1,1536.6,1573.22
2015,2015-01-19,Robby Ginepri,Hiroki Moriya,australian_open,hard,grand_slam,0,1,2,1507.2,1470.58
2015,2015-01-19,Gastao Elias,Peter Torebko,australian_open,hard,grand_slam,0,1,2,1518.04,1478.3
2015,2015-01-19,Peter Torebko,Gastao Elias,australian_open,hard,grand_slam,1,2,1,1520.3,1560.04
2015,2015-01-19,Hyeon Chung,Pierre-Hugues Herbert,australian_open,hard,grand_slam,1,2,0,1529.9,1572.12
2015,2015-01-19,Pierre-Hugues Herbert,Hyeon Chung,australian_open,hard,grand_slam,0,0,2,1549.24,1507.01
2015,2015-01-19,Rajeev Ram,Jarmere Jenkins,australian_open,hard,grand_slam,0,1,2,1556.41,1512.92
2015,2015-01-19,Jarmere Jenkins,Rajeev Ram,australian_open,hard,grand_slam,1,2,1,1526,1569.49
2015,2015-01-19,Alexander Kudryavtsev,Rhyne Williams,australian_open,hard,grand_slam,1,2,0,1543.9,1585.02
2015,2015-01-19,Rhyne Williams,Alexander Kudryavtsev,australian_open,hard,grand_slam,0,0,2,1553.6,1512.48
2015,2015-01-19,Thomas Fabbiano,Konstantin Kravchuk,australian_open,hard,grand_slam,0,1,2,1520.57,1480.9
2015,2015-01-19,Konstantin Kravchuk,Thomas Fabbiano,australian_open,hard,grand_slam,1,2,1,1523.5,1563.16
2015,2015-01-19,Matteo Viola,Jimmy Wang,australian_open,hard,grand_slam,0,1,2,1526.2,1488.36
2015,2015-01-19,Jimmy Wang,Matteo Viola,australian_open,hard,grand_slam,1,2,1,1545,1582.84
2015,2015-01-19,Gavin Van Peperzeel,Maxime Authom,australian_open,hard,grand_slam,0,0,2,1507.5,1469.31
2015,2015-01-19,Maxime Authom,Gavin Van Peperzeel,australian_open,hard,grand_slam,1,2,0,1523.2,1561.39
2015,2015-01-19,Wayne Odesnik,Ryan Harrison,australian_open,hard,grand_slam,1,2,0,1530,1569.41
2015,2015-01-19,Ryan Harrison,Wayne Odesnik,australian_open,hard,grand_slam,0,0,2,1524.9,1485.49
2015,2015-01-19,Stefano Travaglia,Adrian Menendez-Maceiras,australian_open,hard,grand_slam,0,1,2,1524.7,1486.02
2015,2015-01-19,Adrian Menendez-Maceiras,Stefano Travaglia,australian_open,hard,grand_slam,1,2,1,1536.2,1574.88
2015,2015-01-19,Luca Vanni,Pedja Krstin,australian_open,hard,grand_slam,1,2,0,1518.52,1556.57
2015,2015-01-19,Pedja Krstin,Luca Vanni,australian_open,hard,grand_slam,0,0,2,1501.61,1463.56
2015,2015-01-19,Evgeny Donskoy,Yuki Bhambri,australian_open,hard,grand_slam,0,1,2,1542.1,1499
2015,2015-01-19,Yuki Bhambri,Evgeny Donskoy,australian_open,hard,grand_slam,1,2,1,1515.1,1558.2
2015,2015-01-19,Aljaz Bedene,Guido Andreozzi,australian_open,hard,grand_slam,1,2,1,1532.5,1571.56
2015,2015-01-19,Guido Andreozzi,Aljaz Bedene,australian_open,hard,grand_slam,0,1,2,1524.3,1485.24
2015,2015-01-19,Alexander Zverev,John-Patrick Smith,australian_open,hard,grand_slam,0,0,2,1523.46,1483.56
2015,2015-01-19,John-Patrick Smith,Alexander Zverev,australian_open,hard,grand_slam,1,2,0,1524.3,1564.2
2015,2015-01-19,Lukasz Kubot,David Guez,australian_open,hard,grand_slam,1,2,1,1579.06,1612.7
2015,2015-01-19,David Guez,Lukasz Kubot,australian_open,hard,grand_slam,0,1,2,1523.3,1489.67
2015,2015-01-19,Jozef Kovalik,Gianni Mina,australian_open,hard,grand_slam,1,2,0,1509.72,1550.94
2015,2015-01-19,Gianni Mina,Jozef Kovalik,australian_open,hard,grand_slam,0,0,2,1520.3,1479.08
2015,2015-01-19,Nils Langer,Ramkumar Ramanathan,australian_open,hard,grand_slam,1,2,1,1519.2,1558.97
2015,2015-01-19,Ramkumar Ramanathan,Nils Langer,australian_open,hard,grand_slam,0,1,2,1517.2,1477.43
2015,2015-01-19,Andrej Martin,Marco Cecchinato,australian_open,hard,grand_slam,0,0,2,1528.8,1489.15
2015,2015-01-19,Marco Cecchinato,Andrej Martin,australian_open,hard,grand_slam,1,2,0,1531.85,1571.5
2015,2015-01-19,Austin Krajicek,Somdev Devvarman,australian_open,hard,grand_slam,1,2,1,1533.4,1573.94
2015,2015-01-19,Somdev Devvarman,Austin Krajicek,australian_open,hard,grand_slam,0,1,2,1538.1,1497.56
2015,2015-01-19,Matthew Ebden,Matthias Bachinger,australian_open,hard,grand_slam,0,1,2,1518.7,1482.96
2015,2015-01-19,Matthias Bachinger,Matthew Ebden,australian_open,hard,grand_slam,1,2,1,1555.8,1591.54
2015,2015-01-19,Aleksandr Nedovyesov,Harry Bourchier,australian_open,hard,grand_slam,1,2,0,1542.1,1575.66
2015,2015-01-19,Harry Bourchier,Aleksandr Nedovyesov,australian_open,hard,grand_slam,0,0,2,1485.66,1452.1
2015,2015-01-19,Tomislav Brkic,Aslan Karatsev,australian_open,hard,grand_slam,1,2,0,1520,1558.08
2015,2015-01-19,Aslan Karatsev,Tomislav Brkic,australian_open,hard,grand_slam,0,0,2,1503.29,1465.22
2015,2015-01-19,Jurgen Melzer,Nicolas Jarry,australian_open,hard,grand_slam,1,2,0,1537.19,1575.44
2015,2015-01-19,Nicolas Jarry,Jurgen Melzer,australian_open,hard,grand_slam,0,0,2,1522,1483.75
2015,2015-01-19,Gerald Melzer,Yannick Mertens,australian_open,hard,grand_slam,1,2,1,1531.6,1570.17
2015,2015-01-19,Yannick Mertens,Gerald Melzer,australian_open,hard,grand_slam,0,1,2,1519.2,1480.63
2015,2015-01-19,Nikoloz Basilashvili,Mate Delic,australian_open,hard,grand_slam,0,1,2,1587.67,1541.5
2015,2015-01-19,Mate Delic,Nikoloz Basilashvili,australian_open,hard,grand_slam,1,2,1,1533.6,1579.78
2015,2015-01-19,Enrique Lopez Perez,Bradley Klahn,australian_open,hard,grand_slam,0,0,2,1508.46,1471.68
2015,2015-01-19,Bradley Klahn,Enrique Lopez Perez,australian_open,hard,grand_slam,1,2,0,1536.5,1573.28
2015,2015-01-19,Denys Molchanov,Michael Russell,australian_open,hard,grand_slam,0,0,2,1529.7,1490.02
2015,2015-01-19,Michael Russell,Denys Molchanov,australian_open,hard,grand_slam,1,2,0,1532.5,1572.18
2015,2015-01-19,Niels Desein,Radu Albot,australian_open,hard,grand_slam,0,0,2,1524.73,1485.28
2015,2015-01-19,Radu Albot,Niels Desein,australian_open,hard,grand_slam,1,2,0,1529.5,1568.95
2015,2015-01-19,Ilija Bozoljac,Laurent Lokoli,australian_open,hard,grand_slam,0,0,2,1525.32,1484.6
2015,2015-01-19,Laurent Lokoli,Ilija Bozoljac,australian_open,hard,grand_slam,1,2,0,1519.1,1559.82
2015,2015-01-19,Andrea Arnaboldi,Jonathan Eysseric,australian_open,hard,grand_slam,1,2,0,1511.92,1552.86
2015,2015-01-19,Jonathan Eysseric,Andrea Arnaboldi,australian_open,hard,grand_slam,0,0,2,1520.1,1479.16
2015,2015-01-19,Benjamin Mitchell,Illya Marchenko,australian_open,hard,grand_slam,0,0,2,1520.3,1482.21
2015,2015-01-19,Illya Marchenko,Benjamin Mitchell,australian_open,hard,grand_slam,1,2,0,1536.9,1574.99
2015,2015-01-19,Michael Berrer,Taro Daniel,australian_open,hard,grand_slam,1,2,0,1638.22,1666.04
2015,2015-01-19,Taro Daniel,Michael Berrer,australian_open,hard,grand_slam,0,0,2,1529,1501.17
2015,2015-01-19,Vincent Millot,Louk Sorensen,australian_open,hard,grand_slam,1,2,0,1533.5,1572.22
2015,2015-01-19,Louk Sorensen,Vincent Millot,australian_open,hard,grand_slam,0,0,2,1522.4,1483.68
2015,2015-01-19,Fabiano De Paula,Tim Puetz,australian_open,hard,grand_slam,0,0,2,1522.4,1482.91
2015,2015-01-19,Tim Puetz,Fabiano De Paula,australian_open,hard,grand_slam,1,2,0,1526.8,1566.29
2015,2015-01-19,Michal Przysiezny,Jurgen Zopp,australian_open,hard,grand_slam,1,2,1,1513.57,1555.05
2015,2015-01-19,Jurgen Zopp,Michal Przysiezny,australian_open,hard,grand_slam,0,1,2,1526.4,1484.92
2015,2015-01-19,Steve Darcis,Inigo Cervantes,australian_open,hard,grand_slam,1,2,0,1531.7,1570.3
2015,2015-01-19,Inigo Cervantes,Steve Darcis,australian_open,hard,grand_slam,0,0,2,1519.5,1480.9
2015,2015-01-19,Jan Hernych,Nicolas Mahut,australian_open,hard,grand_slam,1,2,0,1508.29,1552.96
2015,2015-01-19,Nicolas Mahut,Jan Hernych,australian_open,hard,grand_slam,0,0,2,1549,1504.33
2015,2015-01-19,Maverick Banes,Jared Donaldson,australian_open,hard,grand_slam,0,0,2,1498.67,1461.02
2015,2015-01-19,Jared Donaldson,Maverick Banes,australian_open,hard,grand_slam,1,2,0,1519.1,1556.75
2015,2015-01-19,Dane Propoggia,Brydan Klein,australian_open,hard,grand_slam,1,2,0,1499.95,1542.18
2015,2015-01-19,Brydan Klein,Dane Propoggia,australian_open,hard,grand_slam,0,0,2,1519.3,1477.07
2015,2015-01-19,Tennys Sandgren,Yuichi Sugita,australian_open,hard,grand_slam,0,1,2,1500,1464.68
2015,2015-01-19,Yuichi Sugita,Tennys Sandgren,australian_open,hard,grand_slam,1,2,1,1540.8,1576.12
2015,2015-01-19,Marc Polmans,Jordi Samper-Montana,australian_open,hard,grand_slam,1,2,0,1500,1542.47
2015,2015-01-19,Jordi Samper-Montana,Marc Polmans,australian_open,hard,grand_slam,0,0,2,1521.5,1479.03
2015,2015-01-19,Matt Reid,Axel Michon,australian_open,hard,grand_slam,0,0,2,1536.56,1494.98
2015,2015-01-19,Axel Michon,Matt Reid,australian_open,hard,grand_slam,1,2,0,1522.8,1564.38
2015,2015-01-19,Mathias Bourgue,Omar Jasika,australian_open,hard,grand_slam,0,0,2,1519.2,1476.99
2015,2015-01-19,Omar Jasika,Mathias Bourgue,australian_open,hard,grand_slam,1,2,0,1500,1542.21
2015,2015-01-19,Andreas Beck,Aldin Setkic,australian_open,hard,grand_slam,1,2,0,1546.53,1583.67
2015,2015-01-19,Aldin Setkic,Andreas Beck,australian_open,hard,grand_slam,0,0,2,1521.7,1484.55
2015,2015-01-19,Frank Dancevic,Alex Kuznetsov,australian_open,hard,grand_slam,0,1,2,1551.05,1506.5
2015,2015-01-19,Alex Kuznetsov,Frank Dancevic,australian_open,hard,grand_slam,1,2,1,1511.34,1555.89
2015,2015-01-19,Chase Buchanan,Roberto Marcora,australian_open,hard,grand_slam,1,2,0,1526.1,1563.64
2015,2015-01-19,Roberto Marcora,Chase Buchanan,australian_open,hard,grand_slam,0,0,2,1504.71,1467.17
2015,2015-01-19,Ti Chen,Thiemo de Bakker,australian_open,hard,grand_slam,0,1,2,1507.15,1476.23
2015,2015-01-19,Thiemo de Bakker,Ti Chen,australian_open,hard,grand_slam,1,2,1,1587.41,1618.33
2015,2015-01-19,Adam Pavlasek,Andre Ghem,australian_open,hard,grand_slam,1,2,0,1520.3,1561.52
2015,2015-01-19,Andre Ghem,Adam Pavlasek,australian_open,hard,grand_slam,0,0,2,1530.9,1489.68
2015,2015-01-19,Norbert Gombos,James McGee,australian_open,hard,grand_slam,0,1,2,1542.24,1499.78
2015,2015-01-19,James McGee,Norbert Gombos,australian_open,hard,grand_slam,1,2,1,1520.9,1563.35
2015,2015-01-19,Damir Dzumhur,Miloslav Mecir,australian_open,hard,grand_slam,1,2,1,1552.6,1589.58
2015,2015-01-19,Miloslav Mecir,Damir Dzumhur,australian_open,hard,grand_slam,0,1,2,1526.35,1489.37
2015,2015-01-19,Yoshihito Nishioka,Gonzalo Lama,australian_open,hard,grand_slam,1,2,0,1531,1569.93
2015,2015-01-19,Gonzalo Lama,Yoshihito Nishioka,australian_open,hard,grand_slam,0,0,2,1521.7,1482.77
2015,2015-01-19,Horacio Zeballos,Marius Copil,australian_open,hard,grand_slam,0,0,2,1545.5,1507
2015,2015-01-19,Marius Copil,Horacio Zeballos,australian_open,hard,grand_slam,1,2,0,1558.55,1597.05
2015,2015-01-19,Tristan Lamasine,Kyle Edmund,australian_open,hard,grand_slam,0,0,2,1520.8,1479.37
2015,2015-01-19,Kyle Edmund,Tristan Lamasine,australian_open,hard,grand_slam,1,2,0,1508.37,1549.8
2015,2015-01-19,Andrew Harris,Jesse Huta Galung,australian_open,hard,grand_slam,1,2,0,1500,1543.1
2015,2015-01-19,Jesse Huta Galung,Andrew Harris,australian_open,hard,grand_slam,0,0,2,1526.99,1483.89
2015,2015-01-19,Steve Darcis,Axel Michon,australian_open,hard,grand_slam,1,2,0,1570.3,1609.62
2015,2015-01-19,Axel Michon,Steve Darcis,australian_open,hard,grand_slam,0,0,2,1564.38,1525.06
2015,2015-01-19,Gerald Melzer,Alex Kuznetsov,australian_open,hard,grand_slam,0,0,2,1570.17,1528.53
2015,2015-01-19,Alex Kuznetsov,Gerald Melzer,australian_open,hard,grand_slam,1,2,0,1555.89,1597.54
2015,2015-01-19,Adam Pavlasek,Jan Hernych,australian_open,hard,grand_slam,0,NULL,NULL,1561.52,1520.53
2015,2015-01-19,Jan Hernych,Adam Pavlasek,australian_open,hard,grand_slam,1,NULL,NULL,1552.96,1593.94
2015,2015-01-19,Tomislav Brkic,Aljaz Bedene,australian_open,hard,grand_slam,0,0,2,1558.08,1519.63
2015,2015-01-19,Aljaz Bedene,Tomislav Brkic,australian_open,hard,grand_slam,1,2,0,1571.56,1610.01
2015,2015-01-19,Kyle Edmund,Austin Krajicek,australian_open,hard,grand_slam,1,2,1,1549.8,1592.58
2015,2015-01-19,Austin Krajicek,Kyle Edmund,australian_open,hard,grand_slam,0,1,2,1573.94,1531.17
2015,2015-01-19,Marius Copil,Philipp Petzschner,australian_open,hard,grand_slam,1,2,1,1597.05,1631.77
2015,2015-01-19,Philipp Petzschner,Marius Copil,australian_open,hard,grand_slam,0,1,2,1550.96,1516.24
2015,2015-01-19,Wayne Odesnik,Vincent Millot,australian_open,hard,grand_slam,0,0,2,1569.41,1529.74
2015,2015-01-19,Vincent Millot,Wayne Odesnik,australian_open,hard,grand_slam,1,2,0,1572.22,1611.9
2015,2015-01-19,Marc Polmans,Tim Smyczek,australian_open,hard,grand_slam,0,0,2,1542.47,1507.4
2015,2015-01-19,Tim Smyczek,Marc Polmans,australian_open,hard,grand_slam,1,2,0,1585.51,1620.58
2015,2015-01-19,Andrew Harris,Andreas Beck,australian_open,hard,grand_slam,0,1,2,1543.1,1507.75
2015,2015-01-19,Andreas Beck,Andrew Harris,australian_open,hard,grand_slam,1,2,1,1583.67,1619.02
2015,2015-01-19,Jarmere Jenkins,Marco Cecchinato,australian_open,hard,grand_slam,1,2,0,1569.49,1609.72
2015,2015-01-19,Marco Cecchinato,Jarmere Jenkins,australian_open,hard,grand_slam,0,0,2,1571.5,1531.26
2015,2015-01-19,Jared Donaldson,Liam Broady,australian_open,hard,grand_slam,0,1,2,1556.75,1518.2
2015,2015-01-19,Liam Broady,Jared Donaldson,australian_open,hard,grand_slam,1,2,1,1569.36,1607.91
2015,2015-01-19,Yuichi Sugita,Jozef Kovalik,australian_open,hard,grand_slam,1,2,0,1576.12,1613.23
2015,2015-01-19,Jozef Kovalik,Yuichi Sugita,australian_open,hard,grand_slam,0,0,2,1550.94,1513.84
2015,2015-01-19,Elias Ymer,Jan Mertl,australian_open,hard,grand_slam,1,2,0,1563.52,1603.52
2015,2015-01-19,Jan Mertl,Elias Ymer,australian_open,hard,grand_slam,0,0,2,1563.54,1523.54
2015,2015-01-19,Enzo Couacaud,Hiroki Moriya,australian_open,hard,grand_slam,0,1,2,1560.17,1521.68
2015,2015-01-19,Hiroki Moriya,Enzo Couacaud,australian_open,hard,grand_slam,1,2,1,1573.22,1611.72
2015,2015-01-19,Illya Marchenko,Marton Fucsovics,australian_open,hard,grand_slam,1,2,1,1574.99,1614.34
2015,2015-01-19,Marton Fucsovics,Illya Marchenko,australian_open,hard,grand_slam,0,1,2,1569.38,1530.02
2015,2015-01-19,James McGee,Dane Propoggia,australian_open,hard,grand_slam,0,0,2,1563.35,1520.92
2015,2015-01-19,Dane Propoggia,James McGee,australian_open,hard,grand_slam,1,2,0,1542.18,1584.61
2015,2015-01-19,Alexander Kudryavtsev,Blake Mott,australian_open,hard,grand_slam,1,2,0,1585.02,1618.79
2015,2015-01-19,Blake Mott,Alexander Kudryavtsev,australian_open,hard,grand_slam,0,0,2,1530.45,1496.68
2015,2015-01-19,Aleksandr Nedovyesov,Lukasz Kubot,australian_open,hard,grand_slam,0,0,2,1575.66,1539.91
2015,2015-01-19,Lukasz Kubot,Aleksandr Nedovyesov,australian_open,hard,grand_slam,1,2,0,1612.7,1648.45
2015,2015-01-19,Damir Dzumhur,Tim Puetz,australian_open,hard,grand_slam,0,1,2,1589.58,1546.91
