date,tournament,surface,round,winner_name,loser_name,score,best_of,sackmann_source_ref,sackmann_tourney_id,sackmann_match_num,sackmann_tourney_level,provider
2015-03-09,Indian Wells,Hard,R16,Lesia Tsurenko,Eugenie Bouchard,6-7(5) 7-5 6-4,3,2015-609-85,2015-609,85,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R16,Jelena Jankovic,Belinda Bencic,6-3 3-6 6-3,3,2015-609-86,2015-609,86,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R16,Sabine Lisicki,Caroline Garcia,6-4 6-4,3,2015-609-87,2015-609,87,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R16,Flavia Pennetta,Maria Sharapova,3-6 6-3 6-2,3,2015-609-88,2015-609,88,PM,sackmann-local
2015-03-09,Indian Wells,Hard,QF,Serena Williams,Timea Bacsinszky,7-5 6-3,3,2015-609-89,2015-609,89,PM,sackmann-local
2015-03-09,Indian Wells,Hard,R128,Lucie Hradecka,Jana Cepelova,6-3 6-1,3,2015-609-9,2015-609,9,PM,sackmann-local
2015-03-09,Indian Wells,Hard,QF,Simona Halep,Carla Suarez Navarro,5-7 6-1 6-1,3,2015-609-90,2015-609,90,PM,sackmann-local
2015-03-09,Indian Wells,Hard,QF,Jelena Jankovic,Lesia Tsurenko,6-1 4-1 RET,3,2015-609-91,2015-609,91,PM,sackmann-local
2015-03-09,Indian Wells,Hard,QF,Sabine Lisicki,Flavia Pennetta,6-4 6-7(3) 7-6(4),3,2015-609-92,2015-609,92,PM,sackmann-local
2015-03-09,Indian Wells,Hard,SF,Simona Halep,Serena Williams,W/O,3,2015-609-93,2015-609,93,PM,sackmann-local
2015-03-09,Indian Wells,Hard,SF,Jelena Jankovic,Sabine Lisicki,3-6 6-3 6-1,3,2015-609-94,2015-609,94,PM,sackmann-local
2015-03-09,Indian Wells,Hard,F,Simona Halep,Jelena Jankovic,2-6 7-5 6-4,3,2015-609-95,2015-609,95,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Monica Niculescu,Shelby Rogers,7-6(1) 6-1,3,2015-902-1,2015-902,1,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Tereza Smitkova,Natalia Vikhlyantseva,0-6 7-5 6-2,3,2015-902-10,2015-902,10,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Elena Vesnina,Alexandra Dulgheru,6-4 6-2,3,2015-902-11,2015-902,11,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Catherine Cartan Bellis,Indy De Vroome,6-2 6-2,3,2015-902-12,2015-902,12,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Stefanie Voegele,Kirsten Flipkens,6-2 6-2,3,2015-902-13,2015-902,13,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Urszula Radwanska,Coco Vandeweghe,6-4 6-7(2) 6-3,3,2015-902-14,2015-902,14,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Pauline Parmentier,Kiki Bertens,4-6 6-2 6-3,3,2015-902-15,2015-902,15,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Kaia Kanepi,Francoise Abanda,6-2 6-3,3,2015-902-16,2015-902,16,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Madison Brengle,Aleksandra Krunic,6-0 6-2,3,2015-902-17,2015-902,17,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Karin Knapp,Katerina Siniakova,6-2 6-0,3,2015-902-18,2015-902,18,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Bojana Jovanovski,Mona Barthel,3-6 6-3 6-2,3,2015-902-19,2015-902,19,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Alison Van Uytvanck,Magdalena Rybarikova,7-5 2-6 6-0,3,2015-902-2,2015-902,2,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Kristina Mladenovic,Klara Koukalova,6-4 6-4,3,2015-902-20,2015-902,20,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Christina Mchale,Sorana Cirstea,7-5 6-4,3,2015-902-21,2015-902,21,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Annika Beck,Shuai Zhang,6-4 4-6 6-4,3,2015-902-22,2015-902,22,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Alison Riske Amritraj,Mirjana Lucic,6-4 6-0,3,2015-902-23,2015-902,23,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Paula Badosa,Petra Cetkovska,6-1 6-1,3,2015-902-24,2015-902,24,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Kurumi Nara,Ajla Tomljanovic,6-4 6-3,3,2015-902-25,2015-902,25,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Daria Saville,Marina Erakovic,5-1 RET,3,2015-902-26,2015-902,26,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Heather Watson,Evgeniya Rodina,3-6 6-1 7-5,3,2015-902-27,2015-902,27,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Anastasia Pavlyuchenkova,Vera Zvonareva,6-2 3-6 7-5,3,2015-902-28,2015-902,28,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Sesil Karatantcheva,Lauren Davis,6-3 7-6(5),3,2015-902-29,2015-902,29,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Victoria Azarenka,Silvia Soler Espinosa,6-1 6-3,3,2015-902-3,2015-902,3,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Julia Goerges,Jana Cepelova,6-1 6-0,3,2015-902-30,2015-902,30,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Irina Falconi,Monica Puig,7-6(9) 7-6(3),3,2015-902-31,2015-902,31,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Nicole Vaidisova,Timea Babos,6-1 7-6(4),3,2015-902-32,2015-902,32,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Serena Williams,Monica Niculescu,6-3 6-1,3,2015-902-33,2015-902,33,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Catherine Cartan Bellis,Zarina Diyas,6-2 6-1,3,2015-902-34,2015-902,34,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Svetlana Kuznetsova,Alison Riske Amritraj,6-2 6-2,3,2015-902-35,2015-902,35,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Angelique Kerber,Heather Watson,7-5 3-6 6-4,3,2015-902-36,2015-902,36,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Sara Errani,Anastasia Pavlyuchenkova,6-1 7-6(5),3,2015-902-37,2015-902,37,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Garbine Muguruza,Sesil Karatantcheva,6-1 6-3,3,2015-902-38,2015-902,38,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Sabine Lisicki,Julia Goerges,7-6(1) 6-7(5) 6-4,3,2015-902-39,2015-902,39,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Tsvetana Pironkova,Kateryna Baindl,6-4 6-3,3,2015-902-4,2015-902,4,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Ana Ivanovic,Irina Falconi,7-5 6-7(4) 6-3,3,2015-902-40,2015-902,40,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Simona Halep,Nicole Vaidisova,6-4 2-6 6-1,3,2015-902-41,2015-902,41,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Camila Giorgi,Alison Van Uytvanck,6-3 6-2,3,2015-902-42,2015-902,42,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Victoria Azarenka,Jelena Jankovic,6-1 6-1,3,2015-902-43,2015-902,43,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Flavia Pennetta,Tsvetana Pironkova,6-7(1) 6-3 6-3,3,2015-902-44,2015-902,44,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Johanna Larsson,Lucie Safarova,7-6(5) 6-2,3,2015-902-45,2015-902,45,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Sloane Stephens,Madison Keys,6-4 6-2,3,2015-902-46,2015-902,46,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Belinda Bencic,Casey Dellacqua,6-2 4-6 6-2,3,2015-902-47,2015-902,47,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Tatjana Maria,Eugenie Bouchard,6-0 7-6(4),3,2015-902-48,2015-902,48,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Agnieszka Radwanska,Anna Karolina Schmiedlova,6-4 7-5,3,2015-902-49,2015-902,49,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Johanna Larsson,Yaroslava Shvedova,6-4 7-6(4),3,2015-902-5,2015-902,5,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Irina Camelia Begu,Tereza Smitkova,5-7 6-4 6-4,3,2015-902-50,2015-902,50,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Alize Cornet,Elena Vesnina,6-4 6-1,3,2015-902-51,2015-902,51,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Carla Suarez Navarro,Stefanie Voegele,6-3 6-1,3,2015-902-52,2015-902,52,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Venus Williams,Urszula Radwanska,6-3 6-2,3,2015-902-53,2015-902,53,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Samantha Stosur,Pauline Parmentier,6-1 3-6 6-0,3,2015-902-54,2015-902,54,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Kaia Kanepi,Varvara Lepchenko,6-2 6-4,3,2015-902-55,2015-902,55,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Caroline Wozniacki,Madison Brengle,6-0 6-1,3,2015-902-56,2015-902,56,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Kate Makarova,Karin Knapp,6-1 6-3,3,2015-902-57,2015-902,57,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Elina Svitolina,Bojana Jovanovski,6-3 7-6(3),3,2015-902-58,2015-902,58,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Kristina Mladenovic,Barbora Strycova,7-5 6-2,3,2015-902-59,2015-902,59,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Sloane Stephens,Yanina Wickmayer,6-1 6-3,3,2015-902-6,2015-902,6,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Andrea Petkovic,Christina Mchale,6-2 6-2,3,2015-902-60,2015-902,60,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Karolina Pliskova,Annika Beck,2-6 6-3 6-4,3,2015-902-61,2015-902,61,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Paula Badosa,Saisai Zheng,6-1 7-5,3,2015-902-62,2015-902,62,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Kurumi Nara,Caroline Garcia,6-3 7-6(9),3,2015-902-63,2015-902,63,PM,sackmann-local
2015-03-23,Miami,Hard,R64,Daria Saville,Maria Sharapova,7-6(4) 6-3,3,2015-902-64,2015-902,64,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Serena Williams,Catherine Cartan Bellis,6-1 6-1,3,2015-902-65,2015-902,65,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Svetlana Kuznetsova,Angelique Kerber,6-3 3-6 6-3,3,2015-902-66,2015-902,66,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Sara Errani,Garbine Muguruza,4-6 6-4 6-1,3,2015-902-67,2015-902,67,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Sabine Lisicki,Ana Ivanovic,7-6(4) 7-5,3,2015-902-68,2015-902,68,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Simona Halep,Camila Giorgi,6-4 7-5,3,2015-902-69,2015-902,69,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Belinda Bencic,Daniela Hantuchova,6-1 7-6(5),3,2015-902-7,2015-902,7,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Flavia Pennetta,Victoria Azarenka,7-6(5) 7-6(6),3,2015-902-70,2015-902,70,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Sloane Stephens,Johanna Larsson,6-4 6-4,3,2015-902-71,2015-902,71,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Belinda Bencic,Tatjana Maria,6-4 7-5,3,2015-902-72,2015-902,72,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Agnieszka Radwanska,Irina Camelia Begu,6-2 4-6 6-2,3,2015-902-73,2015-902,73,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Carla Suarez Navarro,Alize Cornet,6-0 6-4,3,2015-902-74,2015-902,74,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Venus Williams,Samantha Stosur,6-4 7-6(3),3,2015-902-75,2015-902,75,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Caroline Wozniacki,Kaia Kanepi,4-6 6-1 6-3,3,2015-902-76,2015-902,76,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Kate Makarova,Elina Svitolina,6-0 6-4,3,2015-902-77,2015-902,77,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Andrea Petkovic,Kristina Mladenovic,6-0 6-2,3,2015-902-78,2015-902,78,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Karolina Pliskova,Paula Badosa,7-5 6-1,3,2015-902-79,2015-902,79,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Tatjana Maria,Roberta Vinci,7-6(9) 6-3,3,2015-902-8,2015-902,8,PM,sackmann-local
2015-03-23,Miami,Hard,R32,Daria Saville,Kurumi Nara,6-0 7-6(5),3,2015-902-80,2015-902,80,PM,sackmann-local
2015-03-23,Miami,Hard,R16,Serena Williams,Svetlana Kuznetsova,6-2 6-3,3,2015-902-81,2015-902,81,PM,sackmann-local
2015-03-23,Miami,Hard,R16,Sabine Lisicki,Sara Errani,6-1 6-2,3,2015-902-82,2015-902,82,PM,sackmann-local
2015-03-23,Miami,Hard,R16,Simona Halep,Flavia Pennetta,6-3 7-5,3,2015-902-83,2015-902,83,PM,sackmann-local
2015-03-23,Miami,Hard,R16,Sloane Stephens,Belinda Bencic,6-4 7-6(5),3,2015-902-84,2015-902,84,PM,sackmann-local
2015-03-23,Miami,Hard,R16,Carla Suarez Navarro,Agnieszka Radwanska,5-7 6-0 6-4,3,2015-902-85,2015-902,85,PM,sackmann-local
2015-03-23,Miami,Hard,R16,Venus Williams,Caroline Wozniacki,6-3 7-6(1),3,2015-902-86,2015-902,86,PM,sackmann-local
2015-03-23,Miami,Hard,R16,Andrea Petkovic,Kate Makarova,6-1 7-5,3,2015-902-87,2015-902,87,PM,sackmann-local
2015-03-23,Miami,Hard,R16,Karolina Pliskova,Daria Saville,6-3 6-2,3,2015-902-88,2015-902,88,PM,sackmann-local
2015-03-23,Miami,Hard,QF,Serena Williams,Sabine Lisicki,7-6(4) 1-6 6-3,3,2015-902-89,2015-902,89,PM,sackmann-local
2015-03-23,Miami,Hard,R128,Anna Karolina Schmiedlova,Polona Hercog,6-3 6-2,3,2015-902-9,2015-902,9,PM,sackmann-local
2015-03-23,Miami,Hard,QF,Simona Halep,Sloane Stephens,6-1 7-5,3,2015-902-90,2015-902,90,PM,sackmann-local
2015-03-23,Miami,Hard,QF,Carla Suarez Navarro,Venus Williams,0-6 6-1 7-5,3,2015-902-91,2015-902,91,PM,sackmann-local
2015-03-23,Miami,Hard,QF,Andrea Petkovic,Karolina Pliskova,6-4 6-2,3,2015-902-92,2015-902,92,PM,sackmann-local
2015-03-23,Miami,Hard,SF,Serena Williams,Simona Halep,6-2 4-6 7-5,3,2015-902-93,2015-902,93,PM,sackmann-local
2015-03-23,Miami,Hard,SF,Carla Suarez Navarro,Andrea Petkovic,6-3 6-3,3,2015-902-94,2015-902,94,PM,sackmann-local
2015-03-23,Miami,Hard,F,Serena Williams,Carla Suarez Navarro,6-2 6-0,3,2015-902-95,2015-902,95,PM,sackmann-local
2015-04-06,Katowice,Hard,R32,Agnieszka Radwanska,Yanina Wickmayer,6-1 6-3,3,2015-1067-1,2015-1067,1,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Klara Koukalova,Petra Martic,6-2 6-4,3,2015-1067-10,2015-1067,10,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Vera Zvonareva,Karin Knapp,7-5 6-4,3,2015-1067-11,2015-1067,11,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Camila Giorgi,Denisa Allertova,7-5 4-6 6-4,3,2015-1067-12,2015-1067,12,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Magda Linette,Anna Lena Friedsam,7-6(5) 6-4,3,2015-1067-13,2015-1067,13,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Elizaveta Kulichkova,Urszula Radwanska,6-0 6-1,3,2015-1067-14,2015-1067,14,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Kaia Kanepi,Shahar Peer,6-1 6-2,3,2015-1067-15,2015-1067,15,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Kirsten Flipkens,Annika Beck,6-4 6-1,3,2015-1067-16,2015-1067,16,I,sackmann-local
2015-04-06,Katowice,Hard,R16,Agnieszka Radwanska,An Sophie Mestach,6-3 6-1,3,2015-1067-17,2015-1067,17,I,sackmann-local
2015-04-06,Katowice,Hard,R16,Klara Koukalova,Vera Zvonareva,6-1 6-4,3,2015-1067-18,2015-1067,18,I,sackmann-local
2015-04-06,Katowice,Hard,R16,Camila Giorgi,Magda Linette,6-7(3) 6-2 6-3,3,2015-1067-19,2015-1067,19,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Monica Niculescu,Kristina Mladenovic,6-4 6-4,3,2015-1067-2,2015-1067,2,I,sackmann-local
2015-04-06,Katowice,Hard,R16,Elizaveta Kulichkova,Kaia Kanepi,6-1 6-2,3,2015-1067-20,2015-1067,20,I,sackmann-local
2015-04-06,Katowice,Hard,R16,Kirsten Flipkens,Monica Niculescu,6-7(6) 6-1 6-4,3,2015-1067-21,2015-1067,21,I,sackmann-local
2015-04-06,Katowice,Hard,R16,Alison Van Uytvanck,Carina Witthoeft,6-3 6-3,3,2015-1067-22,2015-1067,22,I,sackmann-local
2015-04-06,Katowice,Hard,R16,Anna Karolina Schmiedlova,Katerina Siniakova,6-1 3-6 6-3,3,2015-1067-23,2015-1067,23,I,sackmann-local
2015-04-06,Katowice,Hard,R16,Alize Cornet,Polona Hercog,4-6 6-1 6-3,3,2015-1067-24,2015-1067,24,I,sackmann-local
2015-04-06,Katowice,Hard,QF,Agnieszka Radwanska,Klara Koukalova,6-1 6-1,3,2015-1067-25,2015-1067,25,I,sackmann-local
2015-04-06,Katowice,Hard,QF,Camila Giorgi,Elizaveta Kulichkova,6-3 6-4,3,2015-1067-26,2015-1067,26,I,sackmann-local
2015-04-06,Katowice,Hard,QF,Alison Van Uytvanck,Kirsten Flipkens,6-2 6-4,3,2015-1067-27,2015-1067,27,I,sackmann-local
2015-04-06,Katowice,Hard,QF,Anna Karolina Schmiedlova,Alize Cornet,6-2 6-0,3,2015-1067-28,2015-1067,28,I,sackmann-local
2015-04-06,Katowice,Hard,SF,Camila Giorgi,Agnieszka Radwanska,6-4 6-2,3,2015-1067-29,2015-1067,29,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Carina Witthoeft,Tereza Smitkova,6-2 6-2,3,2015-1067-3,2015-1067,3,I,sackmann-local
2015-04-06,Katowice,Hard,SF,Anna Karolina Schmiedlova,Alison Van Uytvanck,6-4 6-1,3,2015-1067-30,2015-1067,30,I,sackmann-local
2015-04-06,Katowice,Hard,F,Anna Karolina Schmiedlova,Camila Giorgi,6-4 6-3,3,2015-1067-31,2015-1067,31,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Alison Van Uytvanck,Magdalena Rybarikova,6-2 6-3,3,2015-1067-4,2015-1067,4,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Anna Karolina Schmiedlova,Nigina Abduraimova,6-1 4-6 6-1,3,2015-1067-5,2015-1067,5,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Katerina Siniakova,Maria Teresa Torro Flor,4-6 7-5 6-2,3,2015-1067-6,2015-1067,6,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Polona Hercog,Misaki Doi,6-0 3-6 6-2,3,2015-1067-7,2015-1067,7,I,sackmann-local
2015-04-06,Katowice,Hard,R32,Alize Cornet,Kiki Bertens,6-1 6-3,3,2015-1067-8,2015-1067,8,I,sackmann-local
2015-04-06,Katowice,Hard,R32,An Sophie Mestach,Magdalena Frech,6-2 6-1,3,2015-1067-9,2015-1067,9,I,sackmann-local
2015-04-06,Charleston,Clay,R64,Lauren Davis,Grace Min,6-7(1) 7-6(2) 6-3,3,2015-804-1,2015-804,1,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Chanelle Scheepers,Marina Erakovic,6-2 2-6 6-4,3,2015-804-10,2015-804,10,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Evgeniya Rodina,Yulia Putintseva,6-3 6-3,3,2015-804-11,2015-804,11,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Sloane Stephens,Bethanie Mattek Sands,3-6 6-3 6-2,3,2015-804-12,2015-804,12,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Lara Arruabarrena,Cagla Buyukakcay,6-2 6-2,3,2015-804-13,2015-804,13,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Samantha Stosur,Sesil Karatantcheva,6-2 6-4,3,2015-804-14,2015-804,14,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Irina Camelia Begu,Laura Siegemund,6-2 7-6(5),3,2015-804-15,2015-804,15,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Yaroslava Shvedova,Stefanie Voegele,7-5 6-2,3,2015-804-16,2015-804,16,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Shuai Zhang,Nicole Gibbs,6-4 7-5,3,2015-804-17,2015-804,17,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Mona Barthel,Timea Babos,6-3 6-3,3,2015-804-18,2015-804,18,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Cristina Andreea Mitu,Varvara Lepchenko,6-2 2-1 RET,3,2015-804-19,2015-804,19,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Lucie Hradecka,Zarina Diyas,4-6 6-1 6-3,3,2015-804-2,2015-804,2,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Ajla Tomljanovic,Alexandra Dulgheru,7-6(5) 4-6 6-4,3,2015-804-20,2015-804,20,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Kateryna Bondarenko,Alison Riske Amritraj,6-4 4-6 6-1,3,2015-804-21,2015-804,21,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Jana Cepelova,Elena Vesnina,6-2 6-7(5) 7-6(4),3,2015-804-22,2015-804,22,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Shelby Rogers,Silvia Soler Espinosa,6-3 6-1,3,2015-804-23,2015-804,23,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Sara Sorribes Tormo,Anastasia Pavlyuchenkova,6-4 3-0 RET,3,2015-804-24,2015-804,24,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Lauren Davis,Eugenie Bouchard,6-3 6-1,3,2015-804-25,2015-804,25,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Mona Barthel,Sloane Stephens,6-3 7-6(2),3,2015-804-26,2015-804,26,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Cristina Andreea Mitu,Ajla Tomljanovic,6-2 6-2,3,2015-804-27,2015-804,27,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Madison Keys,Kateryna Bondarenko,6-2 6-1,3,2015-804-28,2015-804,28,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Sara Errani,Jana Cepelova,6-3 7-6(5),3,2015-804-29,2015-804,29,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Kristina Kucova,Mirjana Lucic,6-3 3-6 6-3,3,2015-804-3,2015-804,3,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Sara Sorribes Tormo,Shelby Rogers,7-5 6-1,3,2015-804-30,2015-804,30,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Lucie Hradecka,Kristina Kucova,7-5 6-3,3,2015-804-31,2015-804,31,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Caroline Garcia,Sachia Vickery,6-3 4-6 6-3,3,2015-804-32,2015-804,32,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Jelena Jankovic,Tatjana Maria,6-3 6-7(6) 6-1,3,2015-804-33,2015-804,33,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Danka Kovinic,Belinda Bencic,4-6 6-3 6-2,3,2015-804-34,2015-804,34,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Madison Brengle,Donna Vekic,6-1 6-3,3,2015-804-35,2015-804,35,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Andrea Petkovic,Chanelle Scheepers,1-6 6-1 6-2,3,2015-804-36,2015-804,36,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Angelique Kerber,Evgeniya Rodina,3-6 6-3 6-4,3,2015-804-37,2015-804,37,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Lara Arruabarrena,Samantha Stosur,6-3 3-6 6-4,3,2015-804-38,2015-804,38,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Irina Camelia Begu,Yaroslava Shvedova,6-0 6-7(4) 6-4,3,2015-804-39,2015-804,39,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Sachia Vickery,Jessica Pegula,4-6 6-3 7-6(4),3,2015-804-4,2015-804,4,P,sackmann-local
2015-04-06,Charleston,Clay,R32,Kate Makarova,Shuai Zhang,5-7 6-3 6-2,3,2015-804-40,2015-804,40,P,sackmann-local
2015-04-06,Charleston,Clay,R16,Lauren Davis,Mona Barthel,6-4 3-0 RET,3,2015-804-41,2015-804,41,P,sackmann-local
2015-04-06,Charleston,Clay,R16,Madison Keys,Cristina Andreea Mitu,6-2 6-0,3,2015-804-42,2015-804,42,P,sackmann-local
2015-04-06,Charleston,Clay,R16,Sara Errani,Sara Sorribes Tormo,6-2 5-7 6-2,3,2015-804-43,2015-804,43,P,sackmann-local
2015-04-06,Charleston,Clay,R16,Lucie Hradecka,Caroline Garcia,5-7 7-5 6-4,3,2015-804-44,2015-804,44,P,sackmann-local
2015-04-06,Charleston,Clay,R16,Danka Kovinic,Jelena Jankovic,W/O,3,2015-804-45,2015-804,45,P,sackmann-local
2015-04-06,Charleston,Clay,R16,Andrea Petkovic,Madison Brengle,6-4 6-4,3,2015-804-46,2015-804,46,P,sackmann-local
2015-04-06,Charleston,Clay,R16,Angelique Kerber,Lara Arruabarrena,6-3 6-0,3,2015-804-47,2015-804,47,P,sackmann-local
2015-04-06,Charleston,Clay,R16,Irina Camelia Begu,Kate Makarova,W/O,3,2015-804-48,2015-804,48,P,sackmann-local
2015-04-06,Charleston,Clay,QF,Madison Keys,Lauren Davis,6-2 6-2,3,2015-804-49,2015-804,49,P,sackmann-local
2015-04-06,Charleston,Clay,R64,Tatjana Maria,Irina Falconi,6-1 6-3,3,2015-804-5,2015-804,5,P,sackmann-local
2015-04-06,Charleston,Clay,QF,Lucie Hradecka,Sara Errani,6-2 6-4,3,2015-804-50,2015-804,50,P,sackmann-local
2015-04-06,Charleston,Clay,QF,Andrea Petkovic,Danka Kovinic,2-6 6-3 6-1,3,2015-804-51,2015-804,51,P,sackmann-local
2015-04-06,Charleston,Clay,QF,Angelique Kerber,Irina Camelia Begu,7-6(3) 7-6(4),3,2015-804-52,2015-804,52,P,sackmann-local
2015-04-06,Charleston,Clay,SF,Madison Keys,Lucie Hradecka,6-1 6-4,3,2015-804-53,2015-804,53,P,sackmann-local
2015-04-06,Charleston,Clay,SF,Angelique Kerber,Andrea Petkovic,6-4 6-4,3,2015-804-54,2015-804,54,P,sackmann-local
